iter,ret,mdd
7740,393.22,5.15
7741,393.23,3.65
7742,393.24,4.24
7743,393.25,3.74
7744,393.28,4.09
7745,393.28,3.67
7746,393.29,3.7
7747,393.29,5.24
7748,393.32,5.85
7749,393.32,3.67
7750,393.35,3.5
7751,393.35,4.58
7752,393.37,3.1
7753,393.37,2.58
7754,393.38,4.12
7755,393.39,4.81
7756,393.39,3.51
7757,393.4,4.58
7758,393.41,3.82
7759,393.41,4.14
7760,393.44,3.65
7761,393.47,4.06
7762,393.47,4.28
7763,393.51,4.21
7764,393.52,4.43
7765,393.53,4.02
7766,393.53,5.17
7767,393.59,3.09
7768,393.59,4.8
7769,393.6,3.06
7770,393.63,4.65
7771,393.67,3.71
7772,393.7,3.18
7773,393.71,6.45
7774,393.73,3.77
7775,393.76,3.96
7776,393.8,4.72
7777,393.8,3.76
7778,393.85,6.22
7779,393.87,4.12
7780,393.93,5.13
7781,393.95,3.71
7782,393.96,5.29
7783,393.97,5.34
7784,393.98,3.99
7785,393.99,3.45
7786,394,5.11
7787,394.03,3.46
7788,394.03,3.02
7789,394.07,3.31
7790,394.11,3.79
7791,394.12,3.33
7792,394.14,3.09
7793,394.14,3.18
7794,394.17,4.11
7795,394.2,4.42
7796,394.21,3.21
7797,394.26,3.61
7798,394.29,5.09
7799,394.31,4.84
7800,394.31,4.85
7801,394.39,4.81
7802,394.39,5.2
7803,394.4,3.18
7804,394.4,4.09
7805,394.43,5.06
7806,394.47,3.93
7807,394.48,4.28
7808,394.49,3.18
7809,394.54,4.21
7810,394.58,5.47
7811,394.6,2.92
7812,394.61,7.36
7813,394.62,4.21
7814,394.63,5.12
7815,394.65,4.99
7816,394.69,4.12
7817,394.72,2.77
7818,394.73,2.92
7819,394.74,4.21
7820,394.76,3.65
7821,394.77,3.14
7822,394.79,3.85
7823,394.81,4.32
7824,394.81,4.43
7825,394.83,4.8
7826,394.83,2.6
7827,394.84,3.18
7828,394.88,3.65
7829,394.93,6.01
7830,394.96,3.57
7831,394.97,4.91
7832,394.98,4.02
7833,395,3.5
7834,395.05,4.68
7835,395.08,3.18
7836,395.1,3.1
7837,395.12,4.49
7838,395.19,3.72
7839,395.2,3.18
7840,395.22,3.3
7841,395.23,4.33
7842,395.23,4.16
7843,395.27,3.18
7844,395.28,3.18
7845,395.34,3.18
7846,395.34,4.42
7847,395.34,4.21
7848,395.36,4.23
7849,395.39,5.97
7850,395.42,3.96
7851,395.42,4.51
7852,395.44,3.81
7853,395.45,7.27
7854,395.46,3.21
7855,395.46,3.2
7856,395.47,3.87
7857,395.54,3.92
7858,395.6,4.32
7859,395.61,3.85
7860,395.62,4.56
7861,395.63,4.99
7862,395.63,4.84
7863,395.79,4.53
7864,395.84,3.18
7865,395.84,4.64
7866,395.84,6.6
7867,395.86,4.45
7868,395.87,3.83
7869,395.9,4.99
7870,395.92,3.1
7871,395.92,3.75
7872,396.04,5.29
7873,396.06,4.4
7874,396.07,5
7875,396.12,3.86
7876,396.13,3.61
7877,396.13,2.6
7878,396.16,4.21
7879,396.16,3.18
7880,396.17,3.48
7881,396.19,4.83
7882,396.21,3.18
7883,396.22,3.3
7884,396.23,4.93
7885,396.29,5.5
7886,396.29,4.62
7887,396.31,3.88
7888,396.38,3.4
7889,396.39,3.24
7890,396.45,4.21
7891,396.48,5.24
7892,396.49,3.51
7893,396.5,3.68
7894,396.51,3.86
7895,396.52,4.68
7896,396.52,5.08
7897,396.53,2.65
7898,396.57,3.65
7899,396.58,5.18
7900,396.6,4.38
7901,396.67,3.64
7902,396.67,3.6
7903,396.69,2.63
7904,396.7,2.78
7905,396.7,4.21
7906,396.71,4.34
7907,396.74,3.42
7908,396.77,5.74
7909,396.77,4.43
7910,396.79,4.35
7911,396.79,4.35
7912,396.81,3.62
7913,396.84,4.86
7914,396.94,4.12
7915,396.94,5.3
7916,396.95,6.77
7917,396.96,3.18
7918,396.96,4.78
7919,397.09,3.64
7920,397.1,4.12
7921,397.12,3.18
7922,397.13,5.47
7923,397.17,4.83
7924,397.23,4.32
7925,397.25,4.01
7926,397.27,2.37
7927,397.28,5.37
7928,397.29,4.21
7929,397.31,3.17
7930,397.31,4.93
7931,397.37,3.57
7932,397.51,4.9
7933,397.52,3.18
7934,397.53,3.18
7935,397.55,3.83
7936,397.55,3.4
7937,397.59,3.49
7938,397.6,4.23
7939,397.67,3.42
7940,397.68,3.1
7941,397.71,6.1
7942,397.71,2.85
7943,397.75,3.42
7944,397.75,3.52
7945,397.76,3.66
7946,397.78,5.62
7947,397.79,3.18
7948,397.8,4.43
7949,397.8,3.67
7950,397.81,3.2
7951,397.85,2.52
7952,397.87,3.18
7953,397.9,3.18
7954,397.94,2.6
7955,397.99,4.45
7956,398.03,4.5
7957,398.06,3.34
7958,398.07,3.18
7959,398.11,3.18
7960,398.11,4.14
7961,398.11,3.06
7962,398.12,4.14
7963,398.12,3.48
7964,398.13,5.92
7965,398.18,3.67
7966,398.2,5.73
7967,398.2,7.24
7968,398.23,4.12
7969,398.25,3.18
7970,398.28,3.77
7971,398.36,4.86
7972,398.37,4.35
7973,398.42,3.91
7974,398.46,4.21
7975,398.47,3.65
7976,398.49,3.91
7977,398.49,4.6
7978,398.53,4.26
7979,398.54,3.13
7980,398.54,2.92
7981,398.55,4.89
7982,398.56,5.05
7983,398.6,3.5
7984,398.63,4.18
7985,398.65,3.1
7986,398.71,4.17
7987,398.73,6.51
7988,398.79,3.18
7989,398.8,4.9
7990,398.8,4.32
7991,398.81,3.1
7992,398.82,3.13
7993,398.82,3.75
7994,398.85,4.82
7995,398.91,4.72
7996,398.92,3.32
7997,398.94,3.71
7998,398.94,2.59
7999,398.99,2.63
8000,399.01,3.15
8001,399.04,4.43
8002,399.04,3.62
8003,399.05,5.24
8004,399.06,5.54
8005,399.08,3.55
8006,399.09,3.3
8007,399.1,4.42
8008,399.12,4.68
8009,399.12,3.79
8010,399.13,3.18
8011,399.14,4.11
8012,399.15,3.65
8013,399.15,2.83
8014,399.19,3.67
8015,399.21,5.8
8016,399.25,3.4
8017,399.28,3.65
8018,399.28,3.18
8019,399.33,3.69
8020,399.34,4.56
8021,399.35,4.49
8022,399.39,3.67
8023,399.4,2.62
8024,399.42,2.63
8025,399.46,3.18
8026,399.47,5.7
8027,399.5,5.13
8028,399.53,5.24
8029,399.54,4.68
8030,399.56,4.19
8031,399.58,4.37
8032,399.58,2.72
8033,399.59,4.21
8034,399.63,3.09
8035,399.65,2.67
8036,399.66,3.12
8037,399.75,4.14
8038,399.75,2.96
8039,399.79,4.21
8040,399.8,4.41
8041,399.8,3.24
8042,399.85,3.73
8043,399.89,4.8
8044,399.89,3.95
8045,399.92,3.67
8046,399.96,2.85
8047,399.97,4.07
8048,399.99,4.74
8049,400.05,4.21
8050,400.06,4.21
8051,400.07,3.67
8052,400.14,3.75
8053,400.14,4.43
8054,400.18,2.89
8055,400.19,8.4
8056,400.2,5.26
8057,400.2,3.67
8058,400.24,3.11
8059,400.38,3.1
8060,400.44,4.68
8061,400.46,3.1
8062,400.49,3.54
8063,400.5,3.04
8064,400.51,3.18
8065,400.57,3.18
8066,400.59,3.18
8067,400.61,5.13
8068,400.63,4.4
8069,400.64,3.79
8070,400.64,4.24
8071,400.79,3.68
8072,400.86,3.62
8073,400.88,4.62
8074,400.9,4.21
8075,400.95,3.3
8076,401.03,3.47
8077,401.03,2.19
8078,401.03,3.12
8079,401.04,4.68
8080,401.05,3.64
8081,401.08,3.18
8082,401.08,7.19
8083,401.08,7.02
8084,401.09,3.18
8085,401.1,3.65
8086,401.11,3.18
8087,401.15,3.18
8088,401.18,4.7
8089,401.22,3.57
8090,401.22,3.08
8091,401.25,3.86
8092,401.26,5.75
8093,401.27,3.65
8094,401.28,2.51
8095,401.3,3.93
8096,401.34,5.47
8097,401.35,4.22
8098,401.36,3.68
8099,401.4,3.43
8100,401.43,3.18
8101,401.44,3.95
8102,401.49,4.1
8103,401.49,5.62
8104,401.5,4.26
8105,401.51,3.18
8106,401.52,2.81
8107,401.53,4.72
8108,401.53,5.14
8109,401.59,2.67
8110,401.63,3.83
8111,401.67,3.68
8112,401.69,2.83
8113,401.7,3.46
8114,401.73,4.21
8115,401.75,4.68
8116,401.75,4.58
8117,401.77,4.15
8118,401.78,3.73
8119,401.8,3.18
8120,401.86,4.04
8121,401.87,4.68
8122,401.87,4.67
8123,401.89,4.43
8124,401.9,4.67
8125,401.92,3.42
8126,401.93,3.5
8127,401.94,4.12
8128,401.96,3.18
8129,402.01,2.89
8130,402.02,6.25
8131,402.07,3.58
8132,402.09,6.33
8133,402.11,5.77
8134,402.13,3.4
8135,402.14,5.11
8136,402.14,4.21
8137,402.16,3.67
8138,402.22,3.44
8139,402.22,3.69
8140,402.25,3.18
8141,402.25,2.74
8142,402.25,4.21
8143,402.25,3.24
8144,402.28,3.18
8145,402.3,4.21
8146,402.33,5.13
8147,402.34,4.82
8148,402.34,3.18
8149,402.36,3.18
8150,402.39,3.61
8151,402.41,3.18
8152,402.47,3.36
8153,402.52,4.7
8154,402.57,3.56
8155,402.72,4.3
8156,402.72,2.84
8157,402.75,3.13
8158,402.75,3.45
8159,402.75,4.51
8160,402.75,3.65
8161,402.76,3.18
8162,402.77,3.52
8163,402.82,5.53
8164,402.84,3.03
8165,402.91,3.05
8166,402.93,3.04
8167,402.94,4.96
8168,403.02,3.89
8169,403.02,5.69
8170,403.02,4.3
8171,403.03,5.13
8172,403.04,5.79
8173,403.15,3.21
8174,403.16,4.8
8175,403.16,3.65
8176,403.16,5.83
8177,403.2,3.4
8178,403.22,2.83
8179,403.22,4.57
8180,403.23,3.53
8181,403.25,6.06
8182,403.3,4.14
8183,403.3,3.18
8184,403.32,4.21
8185,403.32,3.09
8186,403.35,5.64
8187,403.35,3.01
8188,403.48,3.86
8189,403.48,3.87
8190,403.5,4.21
8191,403.51,5.07
8192,403.53,4.6
8193,403.53,4.21
8194,403.58,2.92
8195,403.62,3.67
8196,403.66,3.4
8197,403.68,4.12
8198,403.71,3.18
8199,403.74,5.24
8200,403.75,3.65
8201,403.75,4.84
8202,403.76,3.92
8203,403.78,3.18
8204,403.84,4.43
8205,403.91,4.17
8206,403.92,4.21
8207,403.94,5.45
8208,403.94,3.24
8209,403.95,5.63
8210,404.01,4.07
8211,404.02,3.18
8212,404.04,3.27
8213,404.07,4.32
8214,404.07,2.85
8215,404.07,4.14
8216,404.08,3.42
8217,404.1,3.18
8218,404.11,3.18
8219,404.11,3.3
8220,404.11,4.21
8221,404.13,2.6
8222,404.15,3.3
8223,404.15,3.73
8224,404.25,3.65
8225,404.31,4.68
8226,404.33,3.65
8227,404.35,4.03
8228,404.38,3.99
8229,404.4,4.21
8230,404.41,2.63
8231,404.42,3.29
8232,404.42,2.92
8233,404.43,8.33
8234,404.45,5.73
8235,404.58,3.91
8236,404.59,4.21
8237,404.63,2.6
8238,404.79,3.75
8239,404.82,4.21
8240,404.9,3.67
8241,404.92,5.46
8242,404.95,3.65
8243,404.97,3.27
8244,404.98,4.4
8245,405,3.18
8246,405.03,4.65
8247,405.07,4.6
8248,405.07,5.25
8249,405.08,4.68
8250,405.13,5.24
8251,405.16,3.83
8252,405.2,4.55
8253,405.22,4.89
8254,405.28,3.3
8255,405.29,5.14
8256,405.31,5.83
8257,405.32,3.65
8258,405.39,3.14
8259,405.4,3.1
8260,405.42,3.39
8261,405.45,4
8262,405.52,4
8263,405.58,5.14
8264,405.6,3.18
8265,405.63,4.54
8266,405.67,4.21
8267,405.69,5.21
8268,405.7,3.18
8269,405.71,3.18
8270,405.74,3.21
8271,405.81,3.44
8272,405.84,3.4
8273,405.85,3.86
8274,405.86,3.95
8275,405.89,3.18
8276,405.9,4.21
8277,405.93,4.21
8278,406.03,4.68
8279,406.05,3.18
8280,406.11,3.96
8281,406.12,4.28
8282,406.15,5.67
8283,406.27,4.42
8284,406.29,2.92
8285,406.32,4.86
8286,406.35,5.47
8287,406.36,3.4
8288,406.38,3.49
8289,406.46,3.23
8290,406.47,3.55
8291,406.49,5.93
8292,406.51,3.18
8293,406.53,3.93
8294,406.54,3.18
8295,406.55,5.39
8296,406.6,4.2
8297,406.6,4.92
8298,406.6,3.57
8299,406.66,4.14
8300,406.66,3.65
8301,406.71,3.96
8302,406.75,3.18
8303,406.79,4.24
8304,406.8,2.85
8305,406.88,3.18
8306,406.92,2.37
8307,406.94,3.64
8308,406.94,2.35
8309,406.95,3.65
8310,406.97,3.18
8311,407,4.92
8312,407.07,3.18
8313,407.14,3.18
8314,407.24,4.34
8315,407.25,3.18
8316,407.29,3.18
8317,407.34,3.86
8318,407.34,2.85
8319,407.34,3.86
8320,407.35,4.56
8321,407.35,6.6
8322,407.36,3.24
8323,407.37,4.21
8324,407.42,4.68
8325,407.49,3.69
8326,407.51,4.67
8327,407.52,3.2
8328,407.55,5.24
8329,407.56,3.64
8330,407.57,3.55
8331,407.61,5.24
8332,407.69,3.89
8333,407.7,4.21
8334,407.74,2.71
8335,407.75,3.18
8336,407.75,3.24
8337,407.76,4.2
8338,407.77,5.24
8339,407.77,3.25
8340,407.79,3.59
8341,407.8,4.82
8342,407.83,3.21
8343,407.91,5.39
8344,407.92,2.83
8345,408.01,4.21
8346,408.08,2.82
8347,408.1,4.01
8348,408.13,4.13
8349,408.16,3.45
8350,408.18,4.81
8351,408.19,4.11
8352,408.24,2.57
8353,408.25,3.68
8354,408.35,4.43
8355,408.36,3.18
8356,408.41,3.65
8357,408.43,3.64
8358,408.44,5.34
8359,408.46,4.55
8360,408.49,2.74
8361,408.51,2.58
8362,408.54,2.81
8363,408.56,4.26
8364,408.6,2.63
8365,408.6,6.88
8366,408.62,4.59
8367,408.7,2.81
8368,408.74,6.38
8369,408.75,4.55
8370,408.81,4.36
8371,408.86,3.12
8372,408.89,5.56
8373,408.93,5
8374,408.94,3.65
8375,408.96,6.55
8376,408.98,3.59
8377,409.04,5.07
8378,409.07,3.68
8379,409.08,3.57
8380,409.12,3.03
8381,409.12,3.65
8382,409.18,4.21
8383,409.19,3.18
8384,409.25,3.99
8385,409.26,4.4
8386,409.29,3.85
8387,409.29,3.55
8388,409.31,3.18
8389,409.35,2.76
8390,409.39,4.21
8391,409.41,4.13
8392,409.48,3.02
8393,409.49,4.16
8394,409.49,3.4
8395,409.6,3.89
8396,409.63,3.37
8397,409.68,4.06
8398,409.72,3.65
8399,409.83,6.01
8400,409.84,4.99
8401,409.88,3.18
8402,409.89,5.23
8403,409.92,4.42
8404,409.97,3.41
8405,409.97,3.18
8406,409.98,5.8
8407,409.98,5.1
8408,409.99,2.95
8409,409.99,4.64
8410,410,4.19
8411,410.01,3.05
8412,410.03,3.18
8413,410.04,3.18
8414,410.07,3.67
8415,410.11,3.72
8416,410.16,3.4
8417,410.19,3.22
8418,410.21,4.16
8419,410.23,3.67
8420,410.24,4.26
8421,410.24,4.35
8422,410.25,3.34
8423,410.31,4.14
8424,410.37,5.38
8425,410.38,3.37
8426,410.39,4.7
8427,410.39,3.3
8428,410.4,3.18
8429,410.41,4.26
8430,410.43,2.79
8431,410.43,4.68
8432,410.46,3.28
8433,410.46,3.18
8434,410.48,4.43
8435,410.55,3.22
8436,410.59,3.68
8437,410.71,2.6
8438,410.76,3.18
8439,410.78,4.17
8440,410.78,3.2
8441,410.81,3.67
8442,410.81,3.67
8443,410.82,3.81
8444,410.84,3.18
8445,410.85,3.23
8446,410.88,2.92
8447,410.88,4.24
8448,410.88,3.93
8449,410.88,3.18
8450,410.96,3.07
8451,410.96,4.21
8452,411,3.65
8453,411.11,2.56
8454,411.23,4.21
8455,411.25,4.71
8456,411.32,5.16
8457,411.33,3.18
8458,411.35,4.43
8459,411.37,3.27
8460,411.37,4.08
8461,411.41,3.6
8462,411.44,3.57
8463,411.45,3.89
8464,411.56,4.99
8465,411.64,3.09
8466,411.69,3.18
8467,411.69,4.05
8468,411.7,5.38
8469,411.73,3.65
8470,411.75,5.03
8471,411.83,4.21
8472,411.88,4.12
8473,411.91,3.18
8474,411.92,3.49
8475,411.92,3.68
8476,411.97,4.57
8477,411.98,3.62
8478,412,3.4
8479,412,2.63
8480,412.04,4.17
8481,412.07,3.58
8482,412.08,3.18
8483,412.13,3.67
8484,412.15,3.97
8485,412.17,5.28
8486,412.17,4.21
8487,412.2,3.57
8488,412.21,3.18
8489,412.22,3.64
8490,412.24,3.18
8491,412.28,4.89
8492,412.28,2.64
8493,412.33,5.72
8494,412.36,4.68
8495,412.42,4.46
8496,412.47,7.68
8497,412.47,4
8498,412.47,3.08
8499,412.52,4.16
8500,412.54,2.81
8501,412.55,5.73
8502,412.58,3.57
8503,412.58,4.12
8504,412.59,2.46
8505,412.59,3.31
8506,412.6,3.67
8507,412.69,7.86
8508,412.69,8.17
8509,412.72,3.18
8510,412.72,4.71
8511,412.9,4.65
8512,412.9,4.21
8513,412.91,2.88
8514,412.92,3.14
8515,412.96,4.21
8516,412.97,2.54
8517,412.98,3.87
8518,413.04,3.55
8519,413.05,4.21
8520,413.09,4.07
8521,413.09,3.15
8522,413.14,4.12
8523,413.15,3.18
8524,413.15,4.24
8525,413.2,5.24
8526,413.21,5.07
8527,413.27,5.83
8528,413.29,5.42
8529,413.29,4.43
8530,413.31,4.56
8531,413.32,2.6
8532,413.38,3.67
8533,413.39,3.39
8534,413.41,4.21
8535,413.41,3.1
8536,413.42,3.18
8537,413.42,3.18
8538,413.48,5.36
8539,413.5,5.57
8540,413.5,3.86
8541,413.57,2.99
8542,413.59,5.73
8543,413.61,3.23
8544,413.64,5.12
8545,413.66,4.97
8546,413.67,3.18
8547,413.69,3.65
8548,413.7,3.42
8549,413.7,4.14
8550,413.71,3.18
8551,413.72,4.7
8552,413.72,4.02
8553,413.73,5.6
8554,413.76,4.67
8555,413.82,3.87
8556,413.85,3.67
8557,413.86,4.64
8558,413.86,2.85
8559,413.87,4.57
8560,413.88,4.31
8561,413.89,3.4
8562,413.91,4.51
8563,413.94,6.92
8564,414.05,3.91
8565,414.15,2.46
8566,414.2,6.69
8567,414.23,3.57
8568,414.24,4.54
8569,414.26,4.84
8570,414.31,3.65
8571,414.32,4.21
8572,414.33,4.47
8573,414.36,5.36
8574,414.36,4.21
8575,414.39,4.82
8576,414.4,3.31
8577,414.47,3.18
8578,414.48,3.66
8579,414.51,6.18
8580,414.58,4.58
8581,414.6,4.1
8582,414.6,6.61
8583,414.62,2.83
8584,414.63,4.91
8585,414.68,4.21
8586,414.69,3.18
8587,414.75,4.68
8588,414.76,4.68
8589,414.79,3.02
8590,414.8,6.22
8591,414.81,4.89
8592,414.82,4.18
8593,414.88,3.72
8594,414.89,5.44
8595,414.9,3.42
8596,414.9,3.89
8597,414.92,3.98
8598,414.93,3.65
8599,414.97,3.18
8600,414.99,3.18
8601,415.03,3.18
8602,415.05,5.39
8603,415.1,3.57
8604,415.21,4.63
8605,415.23,3.61
8606,415.27,4.79
8607,415.27,3.18
8608,415.28,4.14
8609,415.32,5.4
8610,415.32,5.52
8611,415.35,2.77
8612,415.42,5.26
8613,415.43,3.67
8614,415.45,3.18
8615,415.5,3.55
8616,415.53,3.65
8617,415.53,3.18
8618,415.54,3.42
8619,415.55,4.49
8620,415.59,4.21
8621,415.62,3.87
8622,415.64,2.93
8623,415.65,3.33
8624,415.66,4.5
8625,415.69,4.87
8626,415.69,2.96
8627,415.71,4.12
8628,415.73,5.81
8629,415.74,4.44
8630,415.74,3.28
8631,415.79,5.16
8632,415.82,3.4
8633,415.83,4.08
8634,415.84,4.21
8635,415.89,4.68
8636,415.9,3.89
8637,415.95,5.09
8638,415.96,2.9
8639,415.96,4.38
8640,415.98,6.46
8641,416.06,3.4
8642,416.08,3.63
8643,416.09,3.18
8644,416.12,4.05
8645,416.12,2.73
8646,416.13,3.87
8647,416.23,3.18
8648,416.27,4.54
8649,416.28,3.32
8650,416.32,3.22
8651,416.33,3.89
8652,416.37,3.91
8653,416.4,3.33
8654,416.41,2.92
8655,416.43,3.58
8656,416.48,4.19
8657,416.52,3.64
8658,416.55,4.45
8659,416.57,4.09
8660,416.63,4.47
8661,416.69,4.93
8662,416.69,3.18
8663,416.72,2.73
8664,416.76,3.82
8665,416.77,3.32
8666,416.77,4.21
8667,416.79,4.7
8668,416.86,3.65
8669,416.88,3.65
8670,416.94,3.41
8671,416.94,3.07
8672,416.96,3.89
8673,416.98,3.32
8674,417.01,3.87
8675,417.07,4.53
8676,417.07,3.18
8677,417.12,4.21
8678,417.14,3.3
8679,417.15,3.42
8680,417.2,3.65
8681,417.23,3.63
8682,417.24,4.21
8683,417.26,4.21
8684,417.26,3.31
8685,417.29,2.43
8686,417.3,4.79
8687,417.31,3.37
8688,417.36,4.07
8689,417.41,3.18
8690,417.46,3.95
8691,417.51,3.59
8692,417.51,4.61
8693,417.51,5.68
8694,417.51,4.86
8695,417.53,3.96
8696,417.58,5.6
8697,417.63,4.02
8698,417.63,2.82
8699,417.72,3.68
8700,417.74,4.26
8701,417.76,3.65
8702,417.78,4.12
8703,417.78,4.16
8704,417.81,3.78
8705,417.83,5.29
8706,417.86,3.78
8707,417.89,4.36
8708,417.93,3.78
8709,417.99,4.99
8710,418.06,3.18
8711,418.08,7.27
8712,418.09,3.18
8713,418.18,3.18
8714,418.24,4.02
8715,418.36,3.89
8716,418.37,3.67
8717,418.38,5.28
8718,418.39,5.59
8719,418.4,4.04
8720,418.4,3.78
8721,418.46,3.46
8722,418.47,4.11
8723,418.5,3.18
8724,418.52,4.53
8725,418.53,3.12
8726,418.53,3.65
8727,418.53,3.9
8728,418.54,3.87
8729,418.57,3.18
8730,418.59,3.29
8731,418.61,3.89
8732,418.7,5.08
8733,418.71,5.7
8734,418.76,3.66
8735,418.78,3.89
8736,418.8,3.83
8737,418.85,3.18
8738,418.88,5.15
8739,418.92,3.18
8740,418.95,4.21
8741,418.95,3.96
8742,419.11,3.18
8743,419.19,3.71
8744,419.27,2.93
8745,419.32,2.57
8746,419.36,2.24
8747,419.39,5.6
8748,419.42,3.4
8749,419.47,4.33
8750,419.51,3.61
8751,419.52,3.51
8752,419.53,3.18
8753,419.57,5.23
8754,419.62,2.63
8755,419.64,4.35
8756,419.7,3.91
8757,419.72,4.12
8758,419.73,3.18
8759,419.74,5.11
8760,419.85,4.63
8761,419.86,3.07
8762,419.96,2.72
8763,419.96,4.04
8764,420.01,3.71
8765,420.11,4.11
8766,420.12,4.09
8767,420.2,3.04
8768,420.21,2.92
8769,420.22,3.15
8770,420.23,3.65
8771,420.24,4.91
8772,420.36,2.6
8773,420.36,3.54
8774,420.47,3.57
8775,420.48,3.93
8776,420.48,4.21
8777,420.53,2.97
8778,420.66,3.42
8779,420.73,4.68
8780,420.84,4.12
8781,420.87,3.96
8782,420.88,3.67
8783,420.89,4.42
8784,421.03,3.65
8785,421.04,5.72
8786,421.08,4.42
8787,421.15,2.76
8788,421.16,4.68
8789,421.18,3.18
8790,421.22,5.16
8791,421.24,3.87
8792,421.27,5.05
8793,421.46,3.18
8794,421.54,4.56
8795,421.55,3.28
8796,421.55,4.67
8797,421.6,5.01
8798,421.68,3.64
8799,421.69,4.26
8800,421.7,3.67
8801,421.74,3.64
8802,421.77,3.18
8803,421.87,2.99
8804,421.95,2.6
8805,422.04,4.96
8806,422.08,3.58
8807,422.09,2.69
8808,422.12,3.18
8809,422.13,5.38
8810,422.24,2.63
8811,422.32,3.08
8812,422.36,3.87
8813,422.37,3.82
8814,422.38,4.8
8815,422.4,3.83
8816,422.44,3.42
8817,422.48,5.24
8818,422.5,2.92
8819,422.51,3.8
8820,422.52,4.03
8821,422.53,4.08
8822,422.55,4.21
8823,422.58,2.6
8824,422.64,4.84
8825,422.65,5.8
8826,422.69,2.92
8827,422.7,4.21
8828,422.7,3.65
8829,422.72,4.64
8830,422.79,3.33
8831,422.81,3.18
8832,422.85,3.32
8833,422.86,5.16
8834,422.86,3.96
8835,422.87,4.21
8836,422.89,4.43
8837,422.89,3.87
8838,422.96,3.74
8839,422.96,3.11
8840,422.99,6.12
8841,423,3.91
8842,423.09,4
8843,423.14,3.67
8844,423.17,4.92
8845,423.24,4.03
8846,423.25,3.81
8847,423.28,5.09
8848,423.29,3.83
8849,423.3,4.54
8850,423.32,5.37
8851,423.33,3.18
8852,423.35,3.18
8853,423.38,3.32
8854,423.38,3.3
8855,423.46,3.12
8856,423.46,4.21
8857,423.47,2.74
8858,423.48,4.63
8859,423.48,3.67
8860,423.49,4.21
8861,423.51,3.8
8862,423.53,3.08
8863,423.57,3.67
8864,423.73,3.56
8865,423.74,2.92
8866,423.75,3.1
8867,423.83,4.16
8868,423.89,3.18
8869,423.91,3.44
8870,423.92,3.18
8871,424,2.63
8872,424.06,5.98
8873,424.16,3.41
8874,424.17,5.67
8875,424.19,5.4
8876,424.2,4.3
8877,424.2,3.18
8878,424.36,6.92
8879,424.37,3.85
8880,424.37,2.82
8881,424.38,4.21
8882,424.4,4.18
8883,424.42,3.78
8884,424.46,3.3
8885,424.48,3.42
8886,424.56,3.64
8887,424.6,4.14
8888,424.64,3.91
8889,424.79,3.71
8890,424.91,3.64
8891,424.92,4.99
8892,424.94,3.8
8893,424.94,2.83
8894,424.99,3.65
8895,424.99,3.18
8896,425.02,3.18
8897,425.03,2.85
8898,425.15,4.77
8899,425.16,3.39
8900,425.17,4.14
8901,425.22,2.82
8902,425.24,3.42
8903,425.26,3.67
8904,425.3,2.98
8905,425.34,4.13
8906,425.42,3.18
8907,425.45,5.14
8908,425.51,3.67
8909,425.61,3.18
8910,425.68,2.79
8911,425.72,3.69
8912,425.74,3.87
8913,425.8,4.69
8914,425.8,4.73
8915,425.8,3.96
8916,425.82,3.77
8917,425.84,3.18
8918,425.86,3.18
8919,425.9,4.26
8920,425.99,4.12
8921,426.03,3.32
8922,426.04,3.34
8923,426.06,3.64
8924,426.17,3.22
8925,426.24,4.18
8926,426.25,3.63
8927,426.33,2.6
8928,426.38,3.57
8929,426.38,3.64
8930,426.46,2.61
8931,426.56,4.14
8932,426.59,4.21
8933,426.65,4.91
8934,426.75,3.09
8935,426.76,3.64
8936,426.78,3.67
8937,426.97,5.72
8938,426.98,2.38
8939,427.02,3.65
8940,427.05,4.21
8941,427.09,3.45
8942,427.17,3.08
8943,427.22,5.14
8944,427.24,3.9
8945,427.26,3.61
8946,427.27,3.18
8947,427.31,3.18
8948,427.31,3.81
8949,427.39,3.1
8950,427.41,3.56
8951,427.43,3.18
8952,427.46,3.79
8953,427.57,2.85
8954,427.58,3.67
8955,427.6,3.87
8956,427.6,3.65
8957,427.6,3.18
8958,427.76,3.42
8959,427.8,4.75
8960,427.88,3.18
8961,427.94,5.14
8962,428.08,3.92
8963,428.14,4.28
8964,428.16,4.29
8965,428.18,4.49
8966,428.19,3.18
8967,428.25,3.32
8968,428.29,5.45
8969,428.32,4.32
8970,428.33,2.95
8971,428.33,3.71
8972,428.37,3.18
8973,428.46,3.56
8974,428.49,5.04
8975,428.52,3.6
8976,428.52,3.78
8977,428.54,3.87
8978,428.55,3.18
8979,428.59,3.18
8980,428.65,6.04
8981,428.66,3.29
8982,428.68,3.65
8983,428.91,5.17
8984,428.92,4.52
8985,428.94,3.15
8986,428.96,3.67
8987,429,2.73
8988,429.02,8.3
8989,429.03,3.37
8990,429.03,4.01
8991,429.04,2.65
8992,429.07,2.94
8993,429.07,3.18
8994,429.14,4.4
8995,429.2,4.65
8996,429.21,3.31
8997,429.26,4.59
8998,429.26,4.68
8999,429.27,3.18
9000,429.34,5.58
9001,429.39,4.21
9002,429.39,3.88
9003,429.43,5.05
9004,429.43,4.14
9005,429.44,3.18
9006,429.59,3.37
9007,429.65,5.14
9008,429.67,4.7
9009,429.7,4.76
9010,429.71,3.84
9011,429.82,3.18
9012,429.87,5.49
9013,429.91,3.65
