symbol,S,tEntry,tExit,entry,exitPx,exitType,hold,pnlPct,pnlR,cycleAge,slowAge,cfLag,pullLag
TONUSDT,-1,2025-10-15 14:00,2025-10-15 14:45,2.2599,2.214702,TP,4,1.86,0.93,3,103,0,2
OPUSDT,-1,2025-10-15 15:45,2025-10-15 20:30,0.4637,0.454426,TP,20,1.86,0.93,1,763,0,0
SOLUSDT,-1,2025-10-15 17:30,2025-10-15 20:30,196.27,192.3446,TP,13,1.86,0.93,1,111,0,0
AVAXUSDT,-1,2025-10-19 09:30,2025-10-19 10:15,19.995,20.3949,SL,4,-2.14,-1.07,3,467,0,2
SOLUSDT,1,2025-10-20 05:30,2025-10-20 16:00,192.5,188.65,SL,43,-2.14,-1.07,1,49,0,0
FILUSDT,1,2025-10-21 15:00,2025-10-21 21:15,1.622,1.58956,SL,26,-2.14,-1.07,1,182,0,0
AVAXUSDT,-1,2025-10-21 23:30,2025-10-22 11:00,19.512,19.12176,TP,47,1.86,0.93,1,74,0,0
LTCUSDT,1,2025-10-23 17:00,2025-10-24 05:30,93.81,95.6862,TP,51,1.86,0.93,2,404,0,1
AVAXUSDT,1,2025-10-26 08:15,2025-10-26 11:45,19.896,20.29392,TP,15,1.86,0.93,1,30,0,0
1000PEPEUSDT,1,2025-10-26 09:15,2025-10-26 22:00,0.0072897,0.007435,TP,52,1.86,0.93,1,201,0,0
ARBUSDT,1,2025-10-26 09:30,2025-10-26 12:15,0.3227,0.329154,TP,12,1.86,0.93,1,195,0,0
OPUSDT,1,2025-10-26 09:30,2025-10-26 13:30,0.4531,0.462162,TP,17,1.86,0.93,1,191,0,0
DOGEUSDT,1,2025-10-26 09:45,2025-10-26 13:30,0.19947,0.203459,TP,16,1.86,0.93,1,139,0,0
LINKUSDT,1,2025-10-26 10:45,2025-10-26 13:15,18.05,18.411,TP,11,1.86,0.93,1,83,0,0
TRXUSDT,-1,2025-10-28 06:45,2025-10-29 18:30,0.29676,0.290825,TP,144,1.86,0.93,4,442,0,3
BTCUSDT,1,2025-10-28 14:30,2025-10-28 20:15,114720.1,112425.698,SL,24,-2.14,-1.07,2,420,0,1
SOLUSDT,-1,2025-10-30 00:45,2025-10-30 04:15,194.58,190.6884,TP,15,1.86,0.93,4,90,0,3
NEARUSDT,-1,2025-10-30 06:30,2025-10-30 10:00,2.246,2.20108,TP,15,1.86,0.93,3,127,0,2
DOTUSDT,-1,2025-10-30 06:30,2025-10-30 10:00,3.067,3.00566,TP,15,1.86,0.93,2,113,0,1
IMXUSDT,-1,2025-10-30 07:00,2025-10-30 10:00,0.518,0.50764,TP,13,1.86,0.93,2,204,0,1
1000PEPEUSDT,-1,2025-10-30 08:15,2025-10-30 11:00,0.0068957,0.006758,TP,12,1.86,0.93,1,133,0,0
AVAXUSDT,-1,2025-10-30 11:00,2025-10-30 12:30,19.253,18.86794,TP,7,1.86,0.93,1,152,0,0
LINKUSDT,-1,2025-10-30 12:15,2025-10-30 14:15,17.444,17.09512,TP,9,1.86,0.93,1,143,0,0
APTUSDT,-1,2025-10-30 12:45,2025-10-30 13:30,3.2944,3.228512,TP,4,1.86,0.93,1,141,0,0
ADAUSDT,-1,2025-11-02 15:00,2025-11-03 02:30,0.6004,0.588392,TP,47,1.86,0.93,1,447,0,0
SUIUSDT,-1,2025-11-02 15:00,2025-11-03 02:30,2.3188,2.272424,TP,47,1.86,0.93,1,450,0,0
ETHUSDT,-1,2025-11-02 18:00,2025-11-03 03:00,3855,3777.9,TP,37,1.86,0.93,3,463,0,2
LINKUSDT,-1,2025-11-03 03:00,2025-11-03 04:00,16.602,16.26996,TP,5,1.86,0.93,1,490,0,0
NEARUSDT,-1,2025-11-03 03:30,2025-11-03 06:00,2.058,2.01684,TP,11,1.86,0.93,1,499,0,0
FILUSDT,-1,2025-11-04 17:30,2025-11-04 18:15,1.381,1.35338,TP,4,1.86,0.93,1,136,0,0
OPUSDT,-1,2025-11-06 17:00,2025-11-06 18:30,0.3548,0.361896,SL,7,-2.14,-1.07,3,336,0,2
OPUSDT,1,2025-11-07 05:15,2025-11-07 06:15,0.3776,0.385152,TP,5,1.86,0.93,1,1,0,0
BTCUSDT,-1,2025-11-08 17:15,2025-11-09 14:00,101759.6,103000.6,TIMEOUT,84,-1.36,-0.68,2,528,0,1
ETHUSDT,1,2025-11-09 13:45,2025-11-09 14:15,3456.72,3525.8544,TP,3,1.86,0.93,1,152,0,0
OPUSDT,1,2025-11-09 16:15,2025-11-09 19:45,0.4259,0.434418,TP,15,1.86,0.93,2,237,0,1
APTUSDT,1,2025-11-09 16:45,2025-11-09 19:45,3.1822,3.245844,TP,13,1.86,0.93,3,248,2,0
IMXUSDT,1,2025-11-09 17:15,2025-11-09 19:45,0.4293,0.437886,TP,11,1.86,0.93,3,171,0,2
NEARUSDT,1,2025-11-09 18:00,2025-11-09 18:45,2.878,2.93556,TP,4,1.86,0.93,3,284,0,2
BTCUSDT,-1,2025-11-12 16:00,2025-11-13 06:15,101473.9,103503.378,SL,58,-2.14,-1.07,1,73,0,0
XRPUSDT,-1,2025-11-12 16:15,2025-11-12 21:30,2.334,2.38068,SL,22,-2.14,-1.07,1,1,0,0
LINKUSDT,-1,2025-11-12 16:15,2025-11-13 03:30,15.142,15.44484,SL,46,-2.14,-1.07,1,64,0,0
ADAUSDT,-1,2025-11-12 16:30,2025-11-12 19:15,0.5506,0.539588,TP,12,1.86,0.93,1,64,0,0
ETHUSDT,-1,2025-11-13 15:30,2025-11-13 16:45,3390.24,3322.4352,TP,6,1.86,0.93,1,166,0,0
LINKUSDT,-1,2025-11-13 16:45,2025-11-13 17:45,15.007,14.70686,TP,5,1.86,0.93,1,162,0,0
BTCUSDT,-1,2025-11-13 17:00,2025-11-13 18:30,100490.3,98480.494,TP,7,1.86,0.93,1,173,0,0
BNBUSDT,-1,2025-11-13 17:30,2025-11-13 18:45,935.81,917.0938,TP,6,1.86,0.93,1,183,0,0
DOGEUSDT,-1,2025-11-13 17:30,2025-11-13 18:15,0.1665,0.16317,TP,4,1.86,0.93,1,152,0,0
ADAUSDT,-1,2025-11-13 17:30,2025-11-13 18:30,0.5322,0.521556,TP,5,1.86,0.93,1,164,0,0
AVAXUSDT,-1,2025-11-13 17:30,2025-11-13 18:30,16.47,16.1406,TP,5,1.86,0.93,1,162,0,0
1000PEPEUSDT,-1,2025-11-13 17:45,2025-11-13 18:30,0.0055506,0.00544,TP,4,1.86,0.93,1,99,0,0
FILUSDT,-1,2025-11-16 01:45,2025-11-16 06:15,2.037,2.07774,SL,19,-2.14,-1.07,2,464,0,1
ETHUSDT,-1,2025-11-16 14:30,2025-11-16 15:45,3171.21,3107.7858,TP,6,1.86,0.93,3,450,0,2
DOGEUSDT,-1,2025-11-16 14:30,2025-11-16 15:45,0.1619,0.158662,TP,6,1.86,0.93,3,428,0,2
NEARUSDT,-1,2025-11-16 16:15,2025-11-16 17:15,2.332,2.28536,TP,5,1.86,0.93,1,491,0,0
SOLUSDT,-1,2025-11-17 16:00,2025-11-17 17:30,135.01,132.3098,TP,7,1.86,0.93,1,554,0,0
XRPUSDT,-1,2025-11-17 16:00,2025-11-17 18:30,2.1833,2.139634,TP,11,1.86,0.93,1,363,0,0
ETHUSDT,-1,2025-11-17 17:30,2025-11-17 19:15,3069.8,3008.404,TP,8,1.86,0.93,1,558,0,0
AVAXUSDT,-1,2025-11-17 17:30,2025-11-17 18:30,14.841,14.54418,TP,5,1.86,0.93,1,546,0,0
DOGEUSDT,-1,2025-11-17 17:45,2025-11-17 19:30,0.15603,0.152909,TP,8,1.86,0.93,1,537,0,0
1000PEPEUSDT,-1,2025-11-17 18:00,2025-11-17 19:30,0.0047508,0.004656,TP,7,1.86,0.93,1,484,0,0
FILUSDT,-1,2025-11-18 15:00,2025-11-18 16:15,1.938,1.97676,SL,6,-2.14,-1.07,2,709,0,1
1000PEPEUSDT,-1,2025-11-19 07:00,2025-11-19 15:45,0.0047871,0.004691,TP,36,1.86,0.93,4,632,0,3
LTCUSDT,-1,2025-11-19 07:00,2025-11-19 14:15,94.31,92.4238,TP,30,1.86,0.93,4,243,0,3
ARBUSDT,-1,2025-11-19 07:15,2025-11-19 15:45,0.2324,0.227752,TP,35,1.86,0.93,4,714,0,3
BNBUSDT,-1,2025-11-19 15:00,2025-11-19 15:45,919.7,901.306,TP,4,1.86,0.93,2,749,0,1
BTCUSDT,-1,2025-11-20 16:00,2025-11-20 17:00,88681.2,86907.576,TP,5,1.86,0.93,1,841,0,0
NEARUSDT,-1,2025-11-20 16:15,2025-11-20 16:45,2.188,2.14424,TP,3,1.86,0.93,1,875,0,0
LTCUSDT,-1,2025-11-20 16:15,2025-11-20 17:00,88.06,86.2988,TP,4,1.86,0.93,1,376,0,0
ADAUSDT,-1,2025-11-20 16:30,2025-11-20 17:15,0.439,0.43022,TP,4,1.86,0.93,1,832,0,0
LINKUSDT,-1,2025-11-20 16:30,2025-11-20 21:15,12.883,13.14066,SL,20,-2.14,-1.07,1,833,0,0
SUIUSDT,-1,2025-11-20 16:30,2025-11-20 18:30,1.5222,1.491756,TP,9,1.86,0.93,1,838,0,0
ETHUSDT,-1,2025-11-20 16:45,2025-11-20 19:00,2861.21,2803.9858,TP,10,1.86,0.93,1,843,0,0
DOTUSDT,-1,2025-11-20 17:00,2025-11-20 19:00,2.559,2.50782,TP,9,1.86,0.93,1,772,0,0
TONUSDT,-1,2025-11-23 16:45,2025-11-23 20:00,1.4947,1.464806,TP,14,1.86,0.93,1,1122,0,0
NEARUSDT,-1,2025-11-24 00:45,2025-11-24 02:00,1.823,1.85946,SL,6,-2.14,-1.07,3,1197,0,2
IMXUSDT,-1,2025-11-24 01:00,2025-11-24 02:00,0.3101,0.316302,SL,5,-2.14,-1.07,2,1124,0,1
TRXUSDT,-1,2025-11-25 00:30,2025-11-25 23:00,0.27448,0.27493,TIMEOUT,91,-0.304,-0.152,1,788,0,0
APTUSDT,-1,2025-11-25 07:15,2025-11-25 14:00,2.2735,2.22803,TP,28,1.86,0.93,1,418,0,0
NEARUSDT,-1,2025-11-25 07:45,2025-11-25 17:15,1.849,1.88598,SL,39,-2.14,-1.07,1,1321,0,0
FILUSDT,-1,2025-11-25 09:45,2025-11-25 14:30,1.61,1.5778,TP,20,1.86,0.93,4,1360,0,3
1000PEPEUSDT,1,2025-11-26 01:15,2025-11-26 10:30,0.0045907,0.004499,SL,38,-2.14,-1.07,3,124,0,2
BTCUSDT,1,2025-11-26 17:45,2025-11-27 02:30,89792.5,91588.35,TP,36,1.86,0.93,1,298,0,0
ADAUSDT,1,2025-11-26 18:15,2025-11-27 13:15,0.4351,0.426398,SL,77,-2.14,-1.07,1,182,0,0
1000PEPEUSDT,1,2025-11-26 18:15,2025-11-27 21:00,0.0047134,0.004808,TP,108,1.86,0.93,1,192,0,0
SOLUSDT,1,2025-11-26 18:45,2025-11-27 09:45,144.59,141.6982,SL,61,-2.14,-1.07,1,195,0,0
OPUSDT,1,2025-11-26 19:45,2025-11-27 08:45,0.3238,0.330276,TP,53,1.86,0.93,1,86,0,0
XRPUSDT,1,2025-11-27 21:00,2025-11-28 01:30,2.2232,2.178736,SL,19,-2.14,-1.07,4,450,0,3
APTUSDT,-1,2025-11-28 00:15,2025-11-28 01:45,2.259,2.21382,TP,7,1.86,0.93,1,678,0,0
1000PEPEUSDT,1,2025-11-28 11:00,2025-11-28 15:15,0.0046969,0.004791,TP,18,1.86,0.93,3,355,0,2
IMXUSDT,-1,2025-11-29 15:45,2025-11-29 17:45,0.314,0.30772,TP,9,1.86,0.93,2,146,0,1
XRPUSDT,1,2025-11-29 17:30,2025-11-30 23:45,2.2053,2.161194,SL,122,-2.14,-1.07,3,628,0,2
TRXUSDT,1,2025-11-30 13:45,2025-12-01 00:15,0.28178,0.27843,TIMEOUT,43,-1.329,-0.664,1,347,0,0
SOLUSDT,-1,2025-12-01 00:00,2025-12-01 00:45,130.79,128.1742,TP,4,1.86,0.93,1,195,0,0
ARBUSDT,-1,2025-12-01 00:00,2025-12-01 00:30,0.204,0.19992,TP,3,1.86,0.93,1,2,0,0
FILUSDT,-1,2025-12-01 00:00,2025-12-01 00:30,1.505,1.4749,TP,3,1.86,0.93,1,1897,0,0
ADAUSDT,-1,2025-12-01 00:15,2025-12-01 00:45,0.3973,0.389354,TP,3,1.86,0.93,1,173,0,0
LINKUSDT,-1,2025-12-01 00:15,2025-12-01 00:45,12.49,12.2402,TP,3,1.86,0.93,1,89,0,0
1000PEPEUSDT,-1,2025-12-01 00:15,2025-12-01 01:00,0.0043248,0.004238,TP,4,1.86,0.93,1,50,0,0
TONUSDT,-1,2025-12-01 00:30,2025-12-01 04:15,1.5036,1.473528,TP,16,1.86,0.93,1,99,0,0
TRXUSDT,1,2025-12-04 13:00,2025-12-05 00:00,0.28115,0.286773,TP,45,1.86,0.93,1,174,0,0
XRPUSDT,-1,2025-12-07 15:00,2025-12-07 17:15,2.0217,2.062134,SL,10,-2.14,-1.07,3,263,0,2
BNBUSDT,-1,2025-12-07 15:00,2025-12-07 17:15,880.73,898.3446,SL,10,-2.14,-1.07,4,182,0,3
SOLUSDT,-1,2025-12-08 01:00,2025-12-08 04:30,132.4,135.048,SL,15,-2.14,-1.07,2,242,0,1
OPUSDT,1,2025-12-08 06:30,2025-12-08 09:00,0.3191,0.325482,TP,11,1.86,0.93,1,109,0,0
TRXUSDT,-1,2025-12-08 12:30,2025-12-09 15:00,0.28545,0.279741,TP,107,1.86,0.93,1,106,0,0
DOTUSDT,-1,2025-12-09 10:30,2025-12-09 15:00,2.097,2.13894,SL,19,-2.14,-1.07,3,370,0,2
NEARUSDT,1,2025-12-09 15:30,2025-12-09 16:00,1.818,1.85436,TP,3,1.86,0.93,1,116,0,0
DOGEUSDT,1,2025-12-09 15:45,2025-12-09 16:00,0.14625,0.149175,TP,2,1.86,0.93,1,109,0,0
OPUSDT,1,2025-12-09 15:45,2025-12-09 16:00,0.3317,0.338334,TP,2,1.86,0.93,1,242,0,0
BTCUSDT,1,2025-12-09 16:00,2025-12-10 15:30,93414.5,91546.21,SL,95,-2.14,-1.07,1,132,0,0
SOLUSDT,1,2025-12-09 16:00,2025-12-09 16:45,141.35,144.177,TP,4,1.86,0.93,1,120,0,0
1000PEPEUSDT,1,2025-12-09 16:00,2025-12-09 17:00,0.0049395,0.005038,TP,5,1.86,0.93,1,126,0,0
TRXUSDT,-1,2025-12-10 05:15,2025-12-10 21:30,0.27991,0.2803,TIMEOUT,66,-0.279,-0.14,1,269,0,0
BNBUSDT,1,2025-12-10 20:45,2025-12-11 00:45,899.42,881.4316,SL,17,-2.14,-1.07,4,228,0,3
LINKUSDT,1,2025-12-10 20:45,2025-12-10 22:15,14.434,14.14532,SL,7,-2.14,-1.07,4,111,0,3
SUIUSDT,1,2025-12-10 20:45,2025-12-10 22:00,1.6436,1.610728,SL,6,-2.14,-1.07,2,242,0,1
1000PEPEUSDT,1,2025-12-10 20:45,2025-12-10 21:45,0.0047855,0.00469,SL,5,-2.14,-1.07,2,241,0,1
NEARUSDT,1,2025-12-10 20:45,2025-12-10 22:00,1.796,1.76008,SL,6,-2.14,-1.07,3,233,0,2
APTUSDT,1,2025-12-10 20:45,2025-12-10 21:45,1.8373,1.800554,SL,5,-2.14,-1.07,3,111,0,2
ARBUSDT,1,2025-12-10 20:45,2025-12-10 22:00,0.2224,0.217952,SL,6,-2.14,-1.07,4,235,0,3
IMXUSDT,-1,2025-12-11 01:45,2025-12-11 04:00,0.2797,0.274106,TP,10,1.86,0.93,1,45,0,0
TRXUSDT,-1,2025-12-12 08:15,2025-12-13 11:45,0.27768,0.272126,TP,111,1.86,0.93,1,473,0,0
1000PEPEUSDT,-1,2025-12-12 15:45,2025-12-12 16:30,0.0043104,0.004224,TP,4,1.86,0.93,1,149,0,0
ARBUSDT,-1,2025-12-12 15:45,2025-12-12 22:30,0.2016,0.205632,SL,28,-2.14,-1.07,1,144,0,0
BTCUSDT,-1,2025-12-12 16:00,2025-12-14 22:30,89927.4,88128.852,TP,219,1.86,0.93,1,143,0,0
NEARUSDT,-1,2025-12-12 16:00,2025-12-12 23:00,1.602,1.63404,SL,29,-2.14,-1.07,1,150,0,0
OPUSDT,-1,2025-12-12 16:00,2025-12-12 18:30,0.2979,0.303858,SL,11,-2.14,-1.07,1,150,0,0
LINKUSDT,-1,2025-12-14 06:15,2025-12-14 17:00,13.649,13.37602,TP,44,1.86,0.93,2,297,0,1
AVAXUSDT,-1,2025-12-14 07:45,2025-12-14 11:30,13.235,12.9703,TP,16,1.86,0.93,2,310,0,1
BTCUSDT,-1,2025-12-15 15:15,2025-12-15 18:30,86831.5,85094.87,TP,14,1.86,0.93,1,428,0,0
ETHUSDT,-1,2025-12-15 15:15,2025-12-15 17:45,3000.07,2940.0686,TP,11,1.86,0.93,1,413,0,0
FILUSDT,-1,2025-12-15 15:15,2025-12-15 18:30,1.255,1.2299,TP,14,1.86,0.93,1,442,0,0
1000PEPEUSDT,-1,2025-12-15 15:30,2025-12-15 16:30,0.0041018,0.00402,TP,5,1.86,0.93,1,436,0,0
LTCUSDT,-1,2025-12-15 15:30,2025-12-15 17:30,78.11,76.5478,TP,9,1.86,0.93,1,431,0,0
OPUSDT,-1,2025-12-15 15:45,2025-12-15 16:30,0.2922,0.286356,TP,4,1.86,0.93,1,437,0,0
ARBUSDT,-1,2025-12-15 16:15,2025-12-15 17:30,0.1974,0.193452,TP,6,1.86,0.93,1,74,0,0
APTUSDT,-1,2025-12-17 11:30,2025-12-17 14:45,1.5587,1.589874,SL,14,-2.14,-1.07,2,612,0,1
ARBUSDT,-1,2025-12-17 11:30,2025-12-17 14:45,0.1962,0.200124,SL,14,-2.14,-1.07,4,247,0,3
BTCUSDT,-1,2025-12-17 22:15,2025-12-18 13:00,86213.4,87937.668,SL,60,-2.14,-1.07,4,648,0,3
XRPUSDT,-1,2025-12-18 20:00,2025-12-19 00:30,1.8184,1.782032,TP,19,1.86,0.93,1,744,0,0
NEARUSDT,-1,2025-12-18 20:45,2025-12-18 22:15,1.422,1.45044,SL,7,-2.14,-1.07,1,745,0,0
LINKUSDT,-1,2025-12-21 03:15,2025-12-21 13:45,12.49,12.2402,TP,43,1.86,0.93,4,957,0,3
SOLUSDT,-1,2025-12-21 06:00,2025-12-22 00:15,125.25,127.755,SL,74,-2.14,-1.07,2,806,0,1
APTUSDT,1,2025-12-21 10:30,2025-12-21 13:00,1.6293,1.596714,SL,11,-2.14,-1.07,2,167,0,1
XRPUSDT,1,2025-12-22 13:15,2025-12-22 20:15,1.9317,1.893066,SL,29,-2.14,-1.07,4,213,0,3
ADAUSDT,-1,2025-12-23 06:00,2025-12-23 14:45,0.3652,0.357896,TP,36,1.86,0.93,1,158,0,0
APTUSDT,1,2025-12-26 03:15,2025-12-26 06:45,1.6732,1.706664,TP,15,1.86,0.93,1,618,0,0
IMXUSDT,1,2025-12-26 09:30,2025-12-26 15:15,0.2349,0.230202,SL,24,-2.14,-1.07,1,371,0,0
TRXUSDT,-1,2025-12-26 13:15,2025-12-26 22:45,0.27828,0.27938,TIMEOUT,39,-0.535,-0.268,1,368,0,0
LTCUSDT,-1,2025-12-26 17:45,2025-12-27 11:15,76.47,77.66,TIMEOUT,71,-1.696,-0.848,3,191,0,2
SOLUSDT,-1,2025-12-26 19:00,2025-12-27 14:45,121.97,123.28,TIMEOUT,80,-1.214,-0.607,2,249,0,1
AVAXUSDT,1,2025-12-27 09:30,2025-12-27 21:15,12.442,12.69084,TP,48,1.86,0.93,4,154,0,3
IMXUSDT,1,2025-12-27 23:15,2025-12-28 00:00,0.239,0.24378,TP,4,1.86,0.93,1,522,0,0
ADAUSDT,1,2025-12-29 01:45,2025-12-29 03:30,0.3736,0.381072,TP,8,1.86,0.93,1,112,0,0
AVAXUSDT,1,2025-12-29 02:00,2025-12-29 04:00,12.887,13.14474,TP,9,1.86,0.93,1,316,0,0
OPUSDT,1,2025-12-29 02:45,2025-12-29 03:30,0.2776,0.283152,TP,4,1.86,0.93,1,155,0,0
ARBUSDT,1,2025-12-29 05:00,2025-12-29 09:30,0.1975,0.19355,SL,19,-2.14,-1.07,4,266,0,3
FILUSDT,1,2025-12-29 13:00,2025-12-29 14:15,1.353,1.32594,SL,6,-2.14,-1.07,2,149,0,1
XRPUSDT,-1,2025-12-31 16:30,2026-01-01 11:45,1.8453,1.8543,TIMEOUT,78,-0.628,-0.314,1,156,0,0
AVAXUSDT,-1,2025-12-31 16:30,2026-01-01 13:45,12.309,12.413,TIMEOUT,86,-0.985,-0.492,1,165,0,0
FILUSDT,1,2026-01-01 12:00,2026-01-01 13:30,1.321,1.34742,TP,7,1.86,0.93,1,433,0,0
FILUSDT,1,2026-01-02 23:30,2026-01-03 00:45,1.501,1.53102,TP,6,1.86,0.93,1,575,0,0
FILUSDT,1,2026-01-04 14:00,2026-01-05 01:30,1.502,1.53204,TP,47,1.86,0.93,2,729,0,1
DOTUSDT,1,2026-01-05 17:15,2026-01-05 17:45,2.161,2.20422,TP,3,1.86,0.93,3,390,0,2
BNBUSDT,1,2026-01-07 09:00,2026-01-07 14:30,915.36,903.61,TIMEOUT,23,-1.424,-0.712,4,959,0,3
SUIUSDT,1,2026-01-07 09:30,2026-01-07 13:00,1.9138,1.875524,SL,15,-2.14,-1.07,4,531,0,3
SUIUSDT,-1,2026-01-10 23:45,2026-01-11 14:45,1.7934,1.829268,SL,61,-2.14,-1.07,4,247,0,3
TONUSDT,-1,2026-01-11 04:00,2026-01-11 14:45,1.7353,1.7632,TIMEOUT,44,-1.748,-0.874,4,249,0,3
IMXUSDT,-1,2026-01-11 23:15,2026-01-12 01:30,0.267,0.27234,SL,10,-2.14,-1.07,4,343,0,3
DOGEUSDT,-1,2026-01-12 10:00,2026-01-12 16:15,0.1367,0.139434,SL,26,-2.14,-1.07,1,394,0,0
BTCUSDT,1,2026-01-12 17:30,2026-01-13 15:30,91286.7,93112.434,TP,89,1.86,0.93,3,57,0,2
OPUSDT,1,2026-01-13 08:30,2026-01-13 11:30,0.319,0.32538,TP,13,1.86,0.93,4,105,0,3
ETHUSDT,1,2026-01-13 15:00,2026-01-13 18:45,3144.96,3207.8592,TP,16,1.86,0.93,3,143,0,2
LTCUSDT,-1,2026-01-15 01:30,2026-01-15 03:15,76.35,74.823,TP,8,1.86,0.93,1,643,0,0
TRXUSDT,1,2026-01-15 07:45,2026-01-15 22:00,0.3058,0.311916,TP,58,1.86,0.93,3,532,0,2
BNBUSDT,1,2026-01-17 06:45,2026-01-17 15:45,937.65,956.403,TP,37,1.86,0.93,2,673,0,1
XRPUSDT,-1,2026-01-18 03:30,2026-01-18 23:15,2.0586,2.017428,TP,80,1.86,0.93,3,216,0,2
DOGEUSDT,-1,2026-01-18 04:45,2026-01-18 23:15,0.1374,0.134652,TP,75,1.86,0.93,4,229,0,3
ADAUSDT,-1,2026-01-18 09:45,2026-01-18 23:15,0.394,0.38612,TP,55,1.86,0.93,2,256,0,1
LINKUSDT,-1,2026-01-18 23:45,2026-01-19 00:00,13.3,13.034,TP,2,1.86,0.93,1,210,0,0
TONUSDT,-1,2026-01-18 23:45,2026-01-19 00:00,1.6638,1.630524,TP,2,1.86,0.93,1,300,0,0
DOGEUSDT,-1,2026-01-20 07:15,2026-01-20 13:30,0.12713,0.124587,TP,26,1.86,0.93,1,431,0,0
OPUSDT,-1,2026-01-21 18:45,2026-01-21 19:15,0.3024,0.308448,SL,3,-2.14,-1.07,2,266,0,1
ETHUSDT,-1,2026-01-22 15:45,2026-01-23 17:30,2940.72,2999.5344,SL,104,-2.14,-1.07,3,344,0,2
BNBUSDT,-1,2026-01-22 16:45,2026-01-23 17:30,885.59,903.3018,SL,100,-2.14,-1.07,2,352,0,1
DOTUSDT,-1,2026-01-23 15:30,2026-01-23 17:15,1.926,1.96452,SL,8,-2.14,-1.07,2,443,0,1
XRPUSDT,-1,2026-01-25 01:45,2026-01-25 16:00,1.905,1.8669,TP,58,1.86,0.93,1,881,0,0
TONUSDT,-1,2026-01-25 16:30,2026-01-26 04:15,1.5029,1.532958,SL,48,-2.14,-1.07,1,943,0,0
IMXUSDT,-1,2026-01-27 07:15,2026-01-27 13:45,0.2333,0.228634,TP,27,1.86,0.93,1,158,0,0
XRPUSDT,-1,2026-01-27 14:00,2026-01-27 20:15,1.888,1.92576,SL,26,-2.14,-1.07,3,1122,0,2
IMXUSDT,-1,2026-01-29 02:00,2026-01-29 02:45,0.2299,0.225302,TP,4,1.86,0.93,1,329,0,0
DOTUSDT,-1,2026-01-29 02:30,2026-01-29 12:30,1.818,1.78164,TP,41,1.86,0.93,1,967,0,0
OPUSDT,-1,2026-01-29 02:45,2026-01-29 12:30,0.2886,0.282828,TP,40,1.86,0.93,1,970,0,0
TRXUSDT,-1,2026-01-30 06:30,2026-01-30 18:45,0.29059,0.29381,TIMEOUT,50,-1.248,-0.624,1,631,0,0
BTCUSDT,-1,2026-01-31 10:15,2026-01-31 14:15,83019.4,81359.012,TP,17,1.86,0.93,1,170,0,0
SOLUSDT,-1,2026-01-31 12:45,2026-01-31 14:15,115.12,112.8176,TP,7,1.86,0.93,1,183,0,0
ETHUSDT,-1,2026-02-03 15:15,2026-02-03 16:30,2293.11,2247.2478,TP,6,1.86,0.93,2,478,0,1
DOTUSDT,-1,2026-02-03 15:15,2026-02-03 16:30,1.515,1.4847,TP,6,1.86,0.93,3,1498,0,2
1000PEPEUSDT,-1,2026-02-03 19:00,2026-02-03 20:15,0.0041583,0.004241,SL,6,-2.14,-1.07,2,496,0,1
DOGEUSDT,-1,2026-02-03 19:15,2026-02-03 20:30,0.10571,0.107824,SL,6,-2.14,-1.07,3,502,0,2
ADAUSDT,-1,2026-02-03 19:15,2026-02-03 20:30,0.2926,0.298452,SL,6,-2.14,-1.07,3,497,0,2
SUIUSDT,-1,2026-02-03 19:15,2026-02-03 20:30,1.1196,1.141992,SL,6,-2.14,-1.07,3,1750,0,2
FILUSDT,-1,2026-02-03 19:15,2026-02-03 20:15,1.059,1.08018,SL,5,-2.14,-1.07,3,1515,0,2
ARBUSDT,-1,2026-02-04 22:15,2026-02-04 22:30,0.1307,0.128086,TP,2,1.86,0.93,2,1621,0,1
OPUSDT,-1,2026-02-05 05:30,2026-02-05 06:15,0.2171,0.212758,TP,4,1.86,0.93,4,1653,0,3
FILUSDT,-1,2026-02-08 13:45,2026-02-08 16:30,0.955,0.9359,TP,12,1.86,0.93,4,1973,0,3
1000PEPEUSDT,-1,2026-02-10 07:45,2026-02-10 18:45,0.003672,0.003599,TP,45,1.86,0.93,1,1123,0,0
SOLUSDT,-1,2026-02-10 08:15,2026-02-10 18:45,84.42,82.7316,TP,43,1.86,0.93,1,72,0,0
DOGEUSDT,-1,2026-02-10 08:30,2026-02-10 14:30,0.09374,0.091865,TP,25,1.86,0.93,1,1131,0,0
ADAUSDT,-1,2026-02-10 09:00,2026-02-10 18:45,0.2651,0.259798,TP,40,1.86,0.93,4,71,0,3
LTCUSDT,-1,2026-02-12 19:15,2026-02-13 11:45,52.44,53.4888,SL,67,-2.14,-1.07,2,1374,0,1
TRXUSDT,1,2026-02-12 22:00,2026-02-13 08:15,0.27954,0.27802,TIMEOUT,42,-0.684,-0.342,1,87,0,0
TRXUSDT,1,2026-02-13 18:00,2026-02-15 01:45,0.28,0.28176,TIMEOUT,128,0.489,0.244,1,167,0,0
XRPUSDT,-1,2026-02-18 18:30,2026-02-18 23:15,1.4403,1.411494,TP,20,1.86,0.93,1,189,0,0
DOGEUSDT,-1,2026-02-18 19:30,2026-02-19 16:00,0.09823,0.096265,TP,83,1.86,0.93,1,277,0,0
1000PEPEUSDT,-1,2026-02-21 17:45,2026-02-22 02:15,0.0041945,0.004111,TP,35,1.86,0.93,1,348,0,0
