symbol,config,state,cycleLen,crossStart,confStart,xuoiEarly,winBase,pnlBase,pnlConf,pnlStrict,pnlEntryConf,holdConf
APTUSDT,10,10,1,158,NGUOC,false,false,0,-0.391,0.086,0.813,,19
APTUSDT,10,10,-1,193,XUOI,false,true,1,3.05,4.489,3.496,3.05,188
APTUSDT,10,10,1,256,XUOI,false,true,0,-1.032,-2.465,-1.162,-1.032,17
APTUSDT,10,10,-1,21,NONE,false,true,0,-2.392,-0.447,-1.447,-2.844,3
APTUSDT,10,10,1,241,XUOI,false,true,1,5.105,6.036,6.097,5.105,153
APTUSDT,10,10,-1,359,XUOI,false,true,1,10.044,9.543,9.705,10.044,216
APTUSDT,10,10,1,128,NONE,false,false,1,4.027,4.027,4.027,,128
APTUSDT,10,10,-1,334,NGUOC,false,false,1,5.236,-0.951,5.236,,7
APTUSDT,10,10,1,16,NONE,false,false,0,-3.53,-0.923,-0.923,,5
APTUSDT,10,10,-1,45,XUOI,false,true,0,-3.629,-2.315,-2.315,-3.629,43
APTUSDT,10,10,1,49,XUOI,false,true,0,-2.165,-2.165,-2.165,-2.165,49
APTUSDT,10,10,-1,180,NONE,false,true,1,7.611,10.369,8.035,7.216,114
APTUSDT,10,10,1,288,XUOI,false,true,1,15.094,17.964,17.511,15.094,169
APTUSDT,10,10,-1,26,XUOI,false,true,0,-5.752,-4.426,-4.426,-5.752,23
APTUSDT,10,10,1,84,XUOI,false,true,0,-2.038,-2.038,-2.038,-2.038,84
APTUSDT,10,10,-1,172,NGUOC,false,false,1,0.058,-0.209,-1.317,,15
APTUSDT,10,10,1,103,XUOI,false,true,0,-1.212,-0.902,-2.183,-1.212,7
APTUSDT,10,10,-1,200,XUOI,false,true,1,2.883,-1.151,-3.117,2.883,10
APTUSDT,10,10,1,139,NGUOC,false,false,1,0.617,1.544,2.537,,2
APTUSDT,10,10,-1,242,XUOI,false,true,1,4.744,4.744,4.744,4.744,242
APTUSDT,10,10,1,143,NGUOC,false,false,0,-1.933,-0.057,-0.196,,14
APTUSDT,10,10,-1,110,XUOI,false,true,0,-2.362,-2.149,-2.149,-2.362,59
APTUSDT,10,10,1,287,XUOI,false,true,1,7.725,7.725,7.725,7.725,287
APTUSDT,10,10,-1,97,NGUOC,false,false,0,-2.135,-1.279,0.267,,3
APTUSDT,10,10,1,151,XUOI,false,true,1,0.327,0.295,-0.197,0.327,63
APTUSDT,10,10,-1,92,XUOI,false,true,0,-1.459,-2.353,-1.459,-1.459,87
APTUSDT,10,10,1,317,XUOI,false,true,1,4.713,-1.543,4.713,4.713,3
APTUSDT,10,10,-1,123,NGUOC,false,false,0,-2.782,-0.781,-2.308,,2
APTUSDT,10,10,1,180,XUOI,false,true,0,-2.966,-2.292,-2.292,-2.966,53
APTUSDT,10,10,-1,97,XUOI,false,true,0,-3.276,-0.767,-0.715,-3.276,6
APTUSDT,10,10,1,29,XUOI,false,true,0,-5.373,-3.648,-5.851,-5.373,26
APTUSDT,10,10,-1,249,XUOI,false,true,1,5.428,5.428,5.428,5.428,249
APTUSDT,10,10,1,235,NGUOC,false,false,0,-1.081,-0.512,0.344,,5
APTUSDT,10,10,-1,248,XUOI,false,true,1,3.887,5.002,3.578,3.887,194
APTUSDT,10,10,1,37,XUOI,false,true,0,-3.205,-2.472,-2.472,-3.205,35
APTUSDT,10,10,-1,283,XUOI,false,true,1,5.47,-1.476,2.858,5.47,12
APTUSDT,10,10,1,171,NGUOC,false,false,1,0.944,-0.475,0.944,,5
APTUSDT,10,10,-1,208,XUOI,false,true,0,-1.824,-1.464,-1.329,-1.824,13
APTUSDT,10,10,1,279,XUOI,false,true,1,8.947,8.947,8.947,8.947,279
APTUSDT,10,10,-1,75,NGUOC,false,false,0,-1.423,0.356,0.356,,23
APTUSDT,10,10,1,34,XUOI,false,true,0,-3.854,-3.515,-3.515,-3.854,31
APTUSDT,10,10,-1,107,XUOI,false,true,0,-1.912,-1.023,-2.518,-1.912,10
APTUSDT,10,10,1,183,XUOI,false,true,1,1.649,1.649,1.649,1.649,183
APTUSDT,10,10,-1,239,XUOI,false,true,1,0.117,0.117,0.117,0.117,239
APTUSDT,10,10,1,101,NGUOC,false,false,0,-0.461,-0.288,2.204,,2
APTUSDT,10,10,-1,255,XUOI,false,true,1,5.076,5.348,4.436,5.076,126
APTUSDT,10,10,1,168,XUOI,false,true,0,-3.166,-1.65,-1.723,-3.166,55
APTUSDT,10,10,-1,15,XUOI,false,true,0,-4.239,-3.664,-3.664,-4.239,11
APTUSDT,10,10,1,156,XUOI,false,true,1,1.752,1.752,1.752,1.752,156
APTUSDT,10,10,-1,50,NGUOC,false,false,0,-2.651,0.126,0.254,,2
APTUSDT,10,10,1,47,XUOI,false,true,0,-4.618,-2.246,-2.246,-4.618,5
APTUSDT,10,10,-1,149,XUOI,false,true,1,2.532,3.443,3.443,2.532,122
APTUSDT,10,10,1,239,XUOI,false,true,0,-2.28,-1.671,-1.132,-2.28,23
APTUSDT,10,10,-1,100,XUOI,false,true,1,0.152,1.672,0.64,0.152,77
APTUSDT,10,10,1,139,XUOI,false,true,0,-0.362,-0.639,-0.362,-0.362,119
APTUSDT,10,10,-1,54,NONE,false,false,0,-1.143,-0.296,-0.594,,7
APTUSDT,10,10,1,35,XUOI,false,true,0,-4.624,-4.624,-4.624,-4.624,35
APTUSDT,10,10,-1,46,NGUOC,false,false,0,-2.277,-0.769,-2.277,,7
APTUSDT,10,10,1,192,XUOI,false,true,1,0.759,-0.579,-0.436,0.419,12
APTUSDT,10,10,-1,108,NGUOC,false,true,0,-0.947,-0.265,-0.049,-1.492,14
APTUSDT,10,10,1,47,XUOI,false,true,0,-1.787,-0.355,-1.412,-1.787,25
APTUSDT,10,10,-1,136,XUOI,false,true,1,0.226,0.708,0.226,0.203,118
APTUSDT,10,10,1,234,XUOI,false,true,1,2.741,2.759,5.158,2.741,153
APTUSDT,10,10,-1,88,XUOI,false,true,0,-2.8,-1.631,-1.631,-2.8,82
APTUSDT,10,10,1,313,XUOI,false,true,1,3.626,0.501,0.157,3.626,91
APTUSDT,10,10,-1,284,NGUOC,false,false,1,4.097,-0.348,0.954,,2
APTUSDT,10,10,1,81,XUOI,false,true,0,-1.149,0.033,-0.448,-1.149,19
APTUSDT,10,10,-1,25,XUOI,false,true,0,-3.291,-1.151,-1.151,-3.291,11
APTUSDT,10,10,1,155,XUOI,false,true,1,1.41,0.12,0.85,1.41,34
APTUSDT,10,10,-1,78,XUOI,false,true,0,-2.291,-1.741,-2.152,-2.291,76
APTUSDT,10,10,1,162,XUOI,false,true,0,-3.727,-1.492,-2.04,-3.727,5
APTUSDT,10,10,-1,125,XUOI,false,true,1,3.157,3.157,3.157,3.157,125
APTUSDT,10,10,1,157,NGUOC,false,false,0,-2.344,-0.582,-0.508,,8
APTUSDT,10,10,-1,171,XUOI,false,true,1,3.322,6.302,5.936,3.322,101
APTUSDT,10,10,1,151,XUOI,false,true,0,-0.095,-0.095,-0.095,-0.095,151
APTUSDT,10,10,-1,51,NGUOC,false,false,0,-1.983,0.404,-1.983,,3
APTUSDT,10,10,1,145,XUOI,false,true,1,0.828,0.828,0.828,0.828,145
APTUSDT,10,10,-1,47,NGUOC,false,false,0,-2.862,0.273,-1.527,,2
APTUSDT,10,10,1,347,XUOI,false,true,1,18.559,0.871,18.559,18.559,42
APTUSDT,10,10,-1,74,NGUOC,false,false,0,-4.824,-1.151,-3.412,,24
APTUSDT,10,10,1,113,XUOI,false,true,0,-1.475,-1.475,-1.475,-1.475,113
APTUSDT,10,10,-1,599,NGUOC,false,false,1,27.202,-1.082,-2.032,,12
APTUSDT,10,10,1,148,NGUOC,false,false,0,-3.479,0.078,-1.672,,2
APTUSDT,10,10,-1,345,XUOI,false,true,1,14.259,0.122,0.122,14.259,111
APTUSDT,10,10,1,321,NGUOC,false,false,0,-0.972,-1.465,-1.315,,3
APTUSDT,10,10,-1,47,XUOI,false,true,0,-3.674,-3.674,-3.674,-3.674,47
APTUSDT,10,10,1,121,NGUOC,false,false,0,-6.428,-0.744,-2.409,,8
APTUSDT,10,10,-1,76,XUOI,false,true,0,-5.774,-3.5,-3.39,-5.774,25
APTUSDT,10,10,1,46,XUOI,false,true,0,-2.868,-2.868,-2.868,-2.868,46
APTUSDT,10,10,-1,65,NONE,false,false,0,-3.17,-1.965,-1.965,,4
APTUSDT,10,10,1,251,XUOI,false,true,1,5.747,5.747,5.747,5.747,251
APTUSDT,10,10,-1,202,NGUOC,false,false,1,1.313,0.66,-0.005,,12
APTUSDT,10,10,1,94,XUOI,false,true,0,-4.57,-0.322,-2.204,-4.57,23
APTUSDT,10,10,-1,57,XUOI,false,true,1,1.366,1.366,1.366,1.366,57
APTUSDT,10,10,1,255,NGUOC,false,false,1,1.623,-0.466,-1.229,,15
APTUSDT,10,10,-1,304,XUOI,false,true,1,18.291,18.291,18.291,18.291,304
APTUSDT,10,10,1,303,NGUOC,false,false,1,12.365,-1.544,-1.655,,6
APTUSDT,10,10,-1,55,XUOI,false,true,0,-3.69,-3.69,-3.69,-3.69,55
APTUSDT,10,10,1,165,NGUOC,false,true,1,2.256,1.743,2.256,0.403,3
APTUSDT,10,10,-1,314,NGUOC,false,false,1,2.254,-1.055,-2.445,,6
APTUSDT,10,10,1,68,XUOI,false,true,0,-5.88,-6.519,-6.519,-5.88,29
APTUSDT,10,10,-1,206,NGUOC,false,true,1,0.352,-0.452,1.275,-0.421,16
APTUSDT,10,10,1,24,XUOI,false,true,0,-4.875,-2.071,-2.071,-4.875,5
APTUSDT,10,10,-1,66,XUOI,false,true,0,-4.969,-4.143,-4.969,-4.969,65
APTUSDT,10,10,1,118,XUOI,false,true,0,-3.98,-2.075,-0.283,-3.98,9
APTUSDT,10,10,-1,32,XUOI,false,true,0,-3.61,-2.624,-3.61,-3.61,28
APTUSDT,10,10,1,66,XUOI,false,true,0,-1.746,-1.746,-1.746,-1.746,66
APTUSDT,10,10,-1,392,XUOI,false,true,1,15.573,-1.711,15.573,15.573,22
APTUSDT,10,10,1,49,XUOI,false,true,0,-3.039,-3.039,-3.039,-3.039,49
APTUSDT,10,10,-1,198,XUOI,false,true,1,0.661,-0.808,0.661,0.661,42
APTUSDT,10,10,1,62,NGUOC,false,false,0,-0.127,-0.33,-0.343,,7
APTUSDT,10,10,-1,412,XUOI,false,true,1,15.022,0.869,0.869,15.022,35
APTUSDT,10,10,1,239,NGUOC,false,false,1,0.971,-2.217,1.919,,4
APTUSDT,10,10,-1,184,XUOI,false,true,1,8.027,8.027,8.027,8.027,184
APTUSDT,10,10,1,69,NGUOC,false,false,0,-3.402,-0.258,-2.945,,9
APTUSDT,10,10,-1,87,XUOI,false,true,0,-3.186,-3.186,-3.186,-3.186,87
APTUSDT,10,10,1,192,NGUOC,false,false,1,3.13,-0.038,-0.157,,5
APTUSDT,10,10,-1,49,NGUOC,false,false,0,-4.46,0.325,-1.055,,2
APTUSDT,10,10,1,23,XUOI,false,true,0,-8.145,-6.483,-8.145,-8.145,17
APTUSDT,10,10,-1,228,XUOI,false,true,1,3.523,3.523,3.523,3.523,228
APTUSDT,10,10,1,111,NGUOC,false,true,0,-2.188,-1.013,-1.013,-2.188,11
APTUSDT,10,10,-1,220,XUOI,false,true,1,2.717,-1.463,2.717,2.717,58
APTUSDT,10,10,1,54,NGUOC,false,false,0,-2.927,-0.388,-1.41,,6
APTUSDT,10,10,-1,108,XUOI,false,true,1,1.159,-2.23,-4.496,1.159,12
APTUSDT,10,10,1,21,XUOI,false,true,0,-5.877,-4.905,-4.905,-5.877,13
APTUSDT,10,10,-1,46,XUOI,false,true,0,-4.487,-2.572,-4.258,-4.487,31
APTUSDT,10,10,1,124,XUOI,false,true,1,6.01,6.01,6.01,6.01,124
APTUSDT,10,10,-1,81,NGUOC,false,false,0,-2.761,-0.225,-1.327,,28
APTUSDT,10,10,1,14,XUOI,false,true,0,-4.461,-2.867,-2.867,-4.461,12
APTUSDT,10,10,-1,72,XUOI,false,true,0,-4.215,-3.83,-3.83,-4.215,68
APTUSDT,10,10,1,121,XUOI,false,true,0,-3.53,-2.069,-2.374,-3.53,51
APTUSDT,10,10,-1,124,XUOI,false,true,0,-2.317,-0.946,-2.027,-2.317,9
APTUSDT,10,10,1,106,XUOI,false,true,0,-0.446,-0.446,-0.446,-0.446,106
APTUSDT,10,10,-1,15,NGUOC,false,false,0,-5.983,-0.501,-5.463,,3
APTUSDT,10,10,1,259,XUOI,false,true,1,1.639,-0.387,-0.166,1.639,18
APTUSDT,10,10,-1,27,XUOI,false,true,0,-3.099,-3.662,-3.662,-3.099,25
APTUSDT,10,10,1,46,NONE,false,true,0,-2.801,-0.552,-2.526,-3.376,24
APTUSDT,10,10,-1,93,XUOI,false,true,0,-2.572,-0.826,-2.324,-2.572,73
APTUSDT,10,10,1,108,XUOI,false,true,0,-2.268,-1.464,-1.43,-2.268,38
APTUSDT,10,10,-1,76,XUOI,false,true,0,-1.965,-1.965,-1.965,-1.965,76
APTUSDT,10,10,1,505,NGUOC,false,true,1,11.568,0.501,9.263,10.292,2
APTUSDT,10,10,-1,309,XUOI,false,true,1,2.115,-2.882,-4.546,2.115,10
APTUSDT,10,10,1,131,NGUOC,false,false,0,-1.559,-0.832,-1.745,,5
APTUSDT,10,10,-1,198,XUOI,false,true,0,-0.411,0.36,0.421,-0.411,74
APTUSDT,10,10,1,169,XUOI,false,true,1,3.887,5.229,5.229,3.887,115
APTUSDT,10,10,-1,199,XUOI,false,true,1,2.957,3.276,3.276,2.957,198
APTUSDT,10,10,1,89,XUOI,false,true,1,0.397,0.397,0.397,0.397,89
APTUSDT,10,10,-1,479,NGUOC,false,false,1,13.619,0.993,1.107,,4
APTUSDT,10,10,1,73,NGUOC,false,false,0,-2.861,0.841,-1.343,,6
APTUSDT,10,10,-1,236,XUOI,false,true,0,-0.32,-2.455,0.864,-0.32,148
APTUSDT,10,10,1,270,XUOI,false,true,1,0.755,-0.294,-0.294,0.755,89
APTUSDT,10,10,-1,816,NONE,false,false,1,28.318,-0.894,-0.894,,18
APTUSDT,10,10,1,70,XUOI,false,true,0,-2.391,-2.391,-2.391,-2.391,70
APTUSDT,10,10,-1,602,NGUOC,false,false,1,14.382,-1.216,-1.93,,11
APTUSDT,10,10,1,180,NGUOC,false,false,0,-0.908,1.037,-0.036,,3
APTUSDT,10,10,-1,520,XUOI,false,true,1,5.951,3.261,7.142,5.951,299
APTUSDT,10,10,1,105,XUOI,false,true,0,-1.12,-1.12,-1.12,-1.12,105
APTUSDT,10,10,-1,125,NGUOC,false,true,1,3.736,4.445,3.77,2.678,116
APTUSDT,10,10,1,31,XUOI,false,true,0,-2.598,-1.98,-2.598,-2.598,29
APTUSDT,10,10,-1,102,XUOI,false,true,0,-0.427,-1.081,-1.081,-0.427,96
APTUSDT,10,10,1,148,NONE,false,false,1,15.427,-0.8,15.427,,6
APTUSDT,10,10,-1,86,NGUOC,false,false,0,-4.032,-0.755,-0.599,,10
APTUSDT,10,10,1,37,XUOI,false,true,0,-3.508,-3.508,-3.508,-3.508,37
APTUSDT,10,10,-1,121,NGUOC,false,true,1,0.695,3.446,0.695,0.695,118
APTUSDT,10,10,1,96,XUOI,false,true,0,-2.595,-1.448,-2.595,-2.595,86
APTUSDT,10,10,-1,32,XUOI,false,true,0,-3.657,-2.906,-3.657,-3.657,20
APTUSDT,10,10,1,348,XUOI,false,true,1,3.088,-1.883,-1.883,3.088,11
APTUSDT,10,10,-1,363,XUOI,false,true,1,2.628,-1.287,-1.449,2.628,9
APTUSDT,10,10,1,133,XUOI,false,true,0,-1.529,-1.167,-0.763,-1.529,38
APTUSDT,10,10,-1,210,XUOI,false,true,1,1.067,2.444,1.067,1.067,137
APTUSDT,10,10,1,110,XUOI,false,true,0,-3.42,-2.058,-1.973,-3.42,20
APTUSDT,10,10,-1,85,XUOI,false,true,0,-1.756,-1.811,-2.261,-1.756,80
APTUSDT,10,10,1,323,XUOI,false,true,1,4.615,-0.821,-1.015,4.615,5
APTUSDT,10,10,-1,44,XUOI,false,true,0,-1.708,-1.708,-1.708,-1.708,44
APTUSDT,10,10,1,57,NGUOC,false,false,0,-3.92,-1.171,-1.717,,5
APTUSDT,10,10,-1,57,XUOI,false,true,0,-2.803,-2.803,-2.803,-2.803,57
APTUSDT,10,10,1,176,NGUOC,false,false,0,-0.286,1.933,1.789,,4
APTUSDT,10,10,-1,111,XUOI,false,true,1,2.237,2.237,2.237,2.237,111
APTUSDT,10,10,1,15,NGUOC,false,false,0,-3.288,-0.976,-4.016,,7
APTUSDT,10,10,-1,24,XUOI,false,true,0,-3.345,-4.077,-4.077,-3.345,15
APTUSDT,10,10,1,245,XUOI,false,true,1,9.452,9.452,9.452,9.452,245
APTUSDT,10,10,-1,386,NGUOC,false,false,1,9.281,0.718,-1.38,,23
APTUSDT,10,10,1,51,NGUOC,false,false,0,-3.336,-1.076,-0.853,,9
APTUSDT,10,10,-1,160,XUOI,false,true,1,0.656,1.423,1.412,0.656,37
APTUSDT,10,10,1,69,XUOI,false,true,0,-3.046,-1.7,-1.788,-3.046,59
APTUSDT,10,10,-1,380,XUOI,false,true,1,1.971,1.971,1.971,1.971,380
APTUSDT,10,10,1,88,NGUOC,false,false,0,-0.241,-0.253,0.123,,24
APTUSDT,10,10,-1,97,XUOI,false,true,0,-1.84,-1.84,-1.84,-1.84,97
APTUSDT,10,10,1,66,XUOI,false,true,0,-3.85,-2.066,-2.638,-3.85,55
APTUSDT,10,10,-1,100,XUOI,false,true,0,-1.194,-1.194,-1.194,-1.194,100
APTUSDT,10,10,1,230,NGUOC,false,false,0,-1.536,-0.653,-1.784,,14
APTUSDT,10,10,-1,144,XUOI,false,true,0,-0.642,0.683,0.297,-0.642,42
APTUSDT,10,10,1,465,XUOI,false,true,1,14.042,18.394,14.941,14.042,414
APTUSDT,10,10,-1,215,XUOI,false,true,1,1.983,1.733,1.733,1.983,102
APTUSDT,10,10,1,224,XUOI,false,true,1,0.25,2.403,2.319,0.25,201
APTUSDT,10,10,-1,145,XUOI,false,true,0,-1.974,-1.095,-1.624,-1.974,141
APTUSDT,10,10,1,115,XUOI,false,true,0,-0.535,-0.535,-0.535,-0.535,115
APTUSDT,10,10,-1,58,NGUOC,false,false,0,-1.756,-0.194,-0.829,,9
APTUSDT,10,10,1,93,XUOI,false,true,0,-1.769,-1.769,-1.769,-1.769,93
APTUSDT,10,10,-1,86,NGUOC,false,true,0,-2.268,-0.425,-1.504,-2.936,22
APTUSDT,10,10,1,152,XUOI,false,true,1,0.114,0.9,0.9,0.114,113
APTUSDT,10,10,-1,32,XUOI,false,true,0,-7.238,-2.957,-4.182,-7.238,11
APTUSDT,10,10,1,156,XUOI,false,true,0,-2.205,-3.598,-2.205,-2.205,84
APTUSDT,10,10,-1,231,XUOI,false,true,0,-1.57,-1.86,-1.86,-1.57,38
APTUSDT,10,10,1,32,XUOI,false,true,0,-4.303,-1.235,-4.678,-4.303,11
APTUSDT,10,10,-1,143,XUOI,false,true,0,-2.979,-2.979,-2.979,-2.979,143
APTUSDT,10,10,1,108,NGUOC,false,false,1,1.928,-0.615,1.928,,8
APTUSDT,10,10,-1,107,XUOI,false,true,0,-4.386,-0.965,-2.815,-4.386,12
APTUSDT,10,10,1,181,XUOI,false,true,1,2.632,2.632,2.632,2.632,181
APTUSDT,10,10,-1,58,NGUOC,false,false,0,-3.609,-1.408,-2.218,,7
APTUSDT,10,10,1,80,XUOI,false,true,0,-0.658,-1.339,-0.658,-0.658,43
APTUSDT,10,10,-1,161,XUOI,false,true,1,0.796,-1.883,0.796,0.796,23
APTUSDT,10,10,1,37,NGUOC,false,false,0,-3.053,-0.768,-0.317,,6
APTUSDT,10,10,-1,104,XUOI,false,true,1,0.667,0.667,0.667,0.667,104
APTUSDT,10,10,1,55,NGUOC,false,false,0,-2.908,-0.1,-0.43,,19
APTUSDT,10,10,-1,211,XUOI,false,true,1,6.816,7.049,7.049,6.816,201
APTUSDT,10,10,1,20,XUOI,false,true,0,-2.342,-1.636,-1.636,-2.342,13
APTUSDT,10,10,-1,132,XUOI,false,true,0,-0.887,-0.206,-0.887,-0.887,16
APTUSDT,10,10,1,367,XUOI,false,true,0,-1.09,-1.86,-1.86,-1.09,47
APTUSDT,10,10,-1,80,NGUOC,false,false,1,0.366,0.493,0.366,,17
APTUSDT,10,10,1,99,NGUOC,false,true,1,0.653,1.629,1.396,-0.592,48
APTUSDT,10,10,-1,62,XUOI,false,true,0,-1.504,0.111,-0.29,-1.504,49
APTUSDT,10,10,1,76,XUOI,false,true,0,-0.745,-0.745,-0.745,-0.745,76
APTUSDT,10,10,-1,22,NGUOC,false,false,0,-2.884,-1.434,-2.916,,6
APTUSDT,10,10,1,152,XUOI,false,true,0,-2.954,-1.506,-2.322,-2.954,36
APTUSDT,10,10,-1,110,XUOI,false,true,1,0.341,3.442,0.646,0.341,38
APTUSDT,10,10,1,43,XUOI,false,false,0,-4.044,-2.782,-1.998,,9
APTUSDT,10,10,-1,21,XUOI,false,true,0,-4.319,-3.678,-3.678,-4.319,12
APTUSDT,10,10,1,177,XUOI,false,true,0,-2.208,-1.818,-1.892,-2.208,4
APTUSDT,10,10,-1,35,XUOI,false,true,0,-3,-2.338,-2.338,-3,31
APTUSDT,10,10,1,50,XUOI,false,true,0,-2.127,-1.589,-1.589,-2.127,12
APTUSDT,10,10,-1,541,XUOI,false,true,1,27.532,-0.338,-1.99,27.532,22
APTUSDT,10,10,1,69,NGUOC,false,false,0,-3.419,0.57,0.153,,11
APTUSDT,10,10,-1,70,XUOI,false,true,0,-3.463,-2.851,-2.851,-3.463,10
APTUSDT,10,10,1,46,XUOI,false,true,0,-4.198,-4.035,-4.035,-4.198,45
APTUSDT,10,10,-1,47,XUOI,false,true,0,-3.224,-1.916,-3.87,-3.224,15
APTUSDT,10,10,1,87,XUOI,false,true,0,-4.257,-3.321,-3.321,-4.257,13
APTUSDT,10,10,-1,138,XUOI,false,true,0,-0.566,-2.91,-0.566,-0.566,13
APTUSDT,10,10,1,259,NONE,false,false,0,-0.054,-1.441,-1.776,,7
APTUSDT,10,10,-1,33,NONE,false,true,0,-3.7,-1.992,-1.992,-4.368,31
APTUSDT,10,10,1,110,XUOI,false,true,0,-0.1,1.258,2.143,-0.1,87
APTUSDT,10,10,-1,166,XUOI,false,true,0,-0.322,-0.322,-0.322,-0.322,166
APTUSDT,10,10,1,39,NGUOC,false,false,0,-5.608,-2.994,-3.434,,2
APTUSDT,10,10,-1,219,XUOI,false,true,1,0.477,0.477,0.477,0.477,219
APTUSDT,10,10,1,255,NGUOC,false,false,1,1.961,-0.319,-1.614,,3
APTUSDT,10,10,-1,79,NGUOC,false,false,1,0.877,-0.512,0.877,,3
APTUSDT,10,10,1,58,NGUOC,false,false,0,-3.383,-0.348,-0.193,,3
APTUSDT,10,10,-1,72,XUOI,false,true,0,-2.155,0.189,-0.79,-2.155,27
APTUSDT,10,10,1,24,XUOI,false,true,0,-1.608,-1.608,-1.608,-1.608,24
APTUSDT,10,10,-1,113,NGUOC,false,true,0,-0.051,2.373,2.373,-6.703,98
APTUSDT,10,10,1,103,XUOI,false,true,0,-3.902,-3.902,-3.902,-3.902,103
APTUSDT,10,10,-1,325,XUOI,false,true,0,-0.34,-0.939,-0.34,-0.34,53
APTUSDT,10,10,1,372,XUOI,false,true,1,5.909,2.17,7.787,5.909,106
APTUSDT,10,10,-1,74,XUOI,false,true,0,-1.323,-1.323,-1.323,-1.323,74
APTUSDT,10,10,1,64,NGUOC,false,false,0,-2.98,1.046,-0.259,,10
APTUSDT,10,10,-1,25,XUOI,false,true,0,-3.043,-3.043,-3.043,-3.043,25
APTUSDT,10,10,1,132,NGUOC,false,false,0,-1.718,-0.433,-1.813,,28
APTUSDT,10,10,-1,106,XUOI,false,true,0,-1.8,-2.594,-0.618,-1.8,18
APTUSDT,10,10,1,263,XUOI,false,true,0,-0.735,-0.799,-0.735,-0.735,156
APTUSDT,10,10,-1,238,XUOI,false,true,1,3.602,-0.837,3.346,3.602,16
APTUSDT,10,10,1,179,XUOI,false,true,1,1.827,3.04,2.724,1.827,149
APTUSDT,10,10,-1,144,XUOI,false,true,0,-1.452,-1.452,-1.452,-1.452,144
APTUSDT,10,10,1,62,NGUOC,false,false,0,-0.702,0.534,-0.767,,34
APTUSDT,10,10,-1,231,XUOI,false,true,1,0.821,2.121,2.68,0.821,194
APTUSDT,10,10,1,141,XUOI,false,true,1,0.298,0.995,-0.067,0.298,101
APTUSDT,10,10,-1,34,XUOI,false,true,0,-2.898,-1.937,-2.898,-2.898,28
APTUSDT,10,10,1,105,XUOI,false,true,0,-2.993,-1.139,-1.539,-2.993,58
APTUSDT,10,10,-1,173,XUOI,false,true,1,0.556,-2.821,-2.821,0.556,48
APTUSDT,10,10,1,195,NGUOC,false,false,0,-0.166,0.606,-0.313,,3
APTUSDT,10,10,-1,297,XUOI,false,true,1,4.877,3.41,3.064,4.877,85
APTUSDT,10,10,1,56,XUOI,false,true,0,-3.002,-1.326,-1.326,-3.002,21
APTUSDT,10,10,-1,173,XUOI,false,true,1,0.166,1.888,1.586,0.166,156
APTUSDT,10,10,1,101,XUOI,false,true,0,-1.217,-0.455,-0.703,-1.217,83
APTUSDT,10,10,-1,50,XUOI,false,true,0,-2.341,-1.821,-1.821,-2.341,39
APTUSDT,10,10,1,341,XUOI,false,true,1,2.532,2.988,2.532,2.532,335
APTUSDT,10,10,-1,91,XUOI,false,true,0,-0.151,-0.763,-0.763,-0.151,23
ARBUSDT,10,10,1,107,NONE,false,false,0,-4.725,6.66,-3.1,,85
ARBUSDT,10,10,-1,155,XUOI,false,true,0,-0.508,-0.508,-0.508,-0.508,155
ARBUSDT,10,10,1,115,NGUOC,false,false,0,-4.382,0.969,-2.384,,2
ARBUSDT,10,10,-1,126,XUOI,false,true,1,3.315,3.041,3.315,3.315,122
ARBUSDT,10,10,1,327,XUOI,false,true,1,11.354,11.354,11.354,11.354,327
ARBUSDT,10,10,-1,313,NGUOC,false,false,1,9.568,-0.686,8.929,,17
ARBUSDT,10,10,1,113,XUOI,false,true,0,-0.01,-0.01,-0.01,-0.01,113
ARBUSDT,10,10,-1,131,NGUOC,false,false,0,-1.404,-1.798,-3.406,,10
ARBUSDT,10,10,1,29,XUOI,false,true,0,-3.68,-1.66,-3.68,-3.68,15
ARBUSDT,10,10,-1,245,XUOI,false,true,1,0.877,2.872,1.97,0.877,223
ARBUSDT,10,10,1,204,XUOI,false,true,1,0.665,-1.428,-1.555,0.665,37
ARBUSDT,10,10,-1,78,XUOI,false,true,1,0.443,0.443,0.443,0.443,78
ARBUSDT,10,10,1,344,NGUOC,false,false,1,35.37,-0.243,27.59,,9
ARBUSDT,10,10,-1,47,XUOI,false,true,0,-5.88,-1.028,-4.605,-5.88,19
ARBUSDT,10,10,1,106,XUOI,false,true,0,-6.378,-5.236,-6.909,-6.378,25
ARBUSDT,10,10,-1,16,XUOI,false,true,0,-6.836,-3.13,-3.13,-6.836,6
ARBUSDT,10,10,1,54,XUOI,false,true,0,-2.965,2.672,-2.212,-2.965,31
ARBUSDT,10,10,-1,334,XUOI,false,true,1,9.985,9.985,9.985,9.985,334
ARBUSDT,10,10,1,93,NGUOC,false,false,0,-2.713,-0.276,-1.667,,5
ARBUSDT,10,10,-1,257,XUOI,false,true,1,4.266,6.878,4.577,4.153,253
ARBUSDT,10,10,1,90,XUOI,false,true,0,-0.931,-0.931,-0.931,-0.931,90
ARBUSDT,10,10,-1,364,NGUOC,false,false,0,-2.552,-3.745,-5.745,,17
ARBUSDT,10,10,1,48,XUOI,false,true,0,-3.592,-2.033,-3.549,-3.592,21
ARBUSDT,10,10,-1,161,XUOI,false,true,0,-1.185,1.314,0.992,-1.185,79
