symbol,S,tEntry,tExit,entry,exitPx,exitType,hold,pnlPct,pnlR,mfeR,maeR,mfeMaxPct,maeMaxPct,cycleAge,slowAge,slowLeft,cfLag,pullLag,entryVsZone,pullDepth,volConfirm,volEntry,atrPct,zoneAge,emaSlope,hour
1000PEPEUSDT,-1,2026-02-03 19:00,2026-02-03 20:15,0.0041583,0.004241,SL,6,-2.14,-1.07,0.45,1.5,0.9,3,2,496,954,0,1,0.62,0.03,1.04,1.68,1.47,175,-1,19
DOGEUSDT,-1,2026-02-03 19:15,2026-02-03 20:30,0.10571,0.107824,SL,6,-2.14,-1.07,0.25,2.28,0.5,4.57,3,502,944,0,2,-0.91,0.23,0.93,1.1,1.28,175,-1,19
ADAUSDT,-1,2026-02-03 19:15,2026-02-03 20:30,0.2926,0.298452,SL,6,-2.14,-1.07,0.34,2.05,0.68,4.1,3,497,298,0,2,-1.48,0.3,1,1.09,1.25,175,-1,19
SUIUSDT,-1,2026-02-03 19:15,2026-02-03 20:30,1.1196,1.141992,SL,6,-2.14,-1.07,0.33,2.09,0.67,4.17,3,1750,390,0,2,-1.59,0.44,1.52,1.48,1.3,175,-1,19
FILUSDT,-1,2026-02-03 19:15,2026-02-03 20:15,1.059,1.08018,SL,5,-2.14,-1.07,0.09,1.27,0.19,2.55,3,1515,947,0,2,-1.14,0.2,1.68,1.02,1.24,175,-1,19
LTCUSDT,-1,2026-02-12 19:15,2026-02-13 11:45,52.44,53.4888,SL,67,-2.14,-1.07,0.62,1.03,1.24,2.06,2,1374,27,0,1,4.06,0.49,0.46,0.89,0.78,368,-1,19
TRXUSDT,1,2026-02-12 22:00,2026-02-13 08:15,0.27954,0.27802,TIMEOUT,42,-0.684,-0.342,0.17,0.32,0.33,0.65,1,87,279,0,0,5.58,-3.24,1.35,1.35,0.16,101,1,22
OPUSDT,-1,2026-02-22 00:30,2026-02-22 02:00,0.1241,0.126582,SL,7,-2.14,-1.07,0.04,1.05,0.08,2.1,1,509,352,0,0,3.32,-2.99,6.86,6.86,0.97,2,-1,0
ARBUSDT,-1,2026-02-24 06:00,2026-02-24 15:15,0.0912,0.093024,SL,38,-2.14,-1.07,0.82,1.1,1.64,2.19,1,189,94,0,0,3.76,-1.64,0.75,0.75,0.73,116,-1,6
BNBUSDT,1,2026-02-27 06:15,2026-02-27 10:45,629.75,617.155,SL,19,-2.14,-1.07,0.11,1.07,0.21,2.13,4,161,22,0,3,-0.95,0.1,0.67,0.95,0.31,128,1,6
ADAUSDT,1,2026-02-27 06:15,2026-02-27 10:45,0.2918,0.285964,SL,19,-2.14,-1.07,0.33,1.15,0.65,2.3,3,166,18,0,2,-1.44,-0.31,1.46,2.92,0.59,84,1,6
APTUSDT,-1,2026-03-10 22:45,2026-03-11 13:30,0.9512,0.970224,SL,60,-2.14,-1.07,0.89,1.26,1.79,2.52,1,394,447,0,0,3.74,-1.34,0.35,0.35,0.63,41,-1,22
BTCUSDT,1,2026-03-11 21:00,2026-03-12 04:00,70502.5,69545.9,TIMEOUT,29,-1.497,-0.748,0.3,0.94,0.61,1.88,2,159,617,0,1,3.52,-0.03,0.74,0.59,0.46,169,1,21
FILUSDT,-1,2026-03-14 01:15,2026-03-14 18:30,0.868,0.88536,SL,70,-2.14,-1.07,0.46,2.59,0.92,5.18,2,691,136,0,1,0.4,-0.19,0.46,0.41,0.58,12,-1,1
APTUSDT,-1,2026-03-14 06:45,2026-03-15 02:45,0.9116,0.929832,SL,81,-2.14,-1.07,0.34,1.17,0.68,2.35,1,714,106,0,0,2.22,-1.63,0.72,0.72,0.61,191,-1,6
TRXUSDT,1,2026-03-22 13:15,2026-03-22 22:30,0.31288,0.31176,TIMEOUT,38,-0.498,-0.249,0.96,0.2,1.91,0.4,1,1066,28,0,0,4.2,-1.76,2.24,2.24,0.31,93,1,13
TONUSDT,-1,2026-03-29 15:30,2026-03-30 06:00,1.2295,1.2382,TIMEOUT,59,-0.848,-0.424,0.89,0.69,1.79,1.38,1,309,393,0,0,1.34,-1.7,1.33,1.33,0.31,29,-1,15
TONUSDT,-1,2026-03-30 16:30,2026-03-31 02:45,1.2186,1.2318,TIMEOUT,42,-1.223,-0.612,0.87,0.89,1.73,1.77,4,409,310,0,3,3.42,-0.47,0.56,0.81,0.38,126,-1,16
SOLUSDT,-1,2026-03-31 00:45,2026-03-31 01:30,82.68,84.3336,SL,4,-2.14,-1.07,0.08,1.16,0.16,2.32,2,445,576,0,1,0.08,-0.06,0.86,1.97,0.46,236,-1,0
IMXUSDT,-1,2026-04-02 01:30,2026-04-02 16:15,0.1348,0.137496,SL,60,-2.14,-1.07,0.82,1.04,1.63,2.08,1,1382,344,0,0,8.21,-4.01,9.36,9.36,0.77,216,-1,1
DOGEUSDT,-1,2026-04-05 04:30,2026-04-05 23:30,0.09101,0.09205,TIMEOUT,77,-1.283,-0.641,0.76,0.76,1.53,1.53,1,254,14,0,0,3.76,-2.59,0.87,0.87,0.19,14,-1,4
LINKUSDT,-1,2026-04-05 06:00,2026-04-05 22:45,8.53,8.7006,SL,68,-2.14,-1.07,0.35,1.13,0.69,2.25,1,292,8,0,0,6.45,-4.47,11.72,11.72,0.27,44,-1,6
LTCUSDT,1,2026-04-09 16:30,2026-04-11 06:00,54.53,54.39,TIMEOUT,151,-0.397,-0.198,0.87,0.31,1.74,0.62,1,504,93,0,0,8.62,-1.55,1.05,1.05,0.36,402,1,16
TRXUSDT,1,2026-04-11 18:00,2026-04-13 04:45,0.31968,0.32007,TIMEOUT,140,-0.018,-0.009,0.5,0.24,0.99,0.49,1,292,987,0,0,4.77,-3.48,4.28,4.28,0.09,8,1,18
ETHUSDT,1,2026-04-15 20:15,2026-04-16 13:45,2359.34,2312.1532,SL,71,-2.14,-1.07,0.44,1.51,0.87,3.02,2,183,191,0,1,2.78,-0.54,1.13,0.59,0.48,33,1,20
TRXUSDT,1,2026-04-16 14:45,2026-04-17 05:15,0.32707,0.32491,TIMEOUT,59,-0.8,-0.4,0.03,0.35,0.06,0.71,4,759,601,0,3,9.78,-0.61,1.79,1.51,0.15,104,1,14
OPUSDT,-1,2026-04-21 20:00,2026-04-22 02:15,0.1222,0.124644,SL,26,-2.14,-1.07,0.53,1.1,1.06,2.21,2,256,41,0,1,0.77,0.28,1.2,4.13,0.85,46,-1,20
ARBUSDT,1,2026-04-23 17:00,2026-04-23 17:30,0.1267,0.124166,SL,3,-2.14,-1.07,0,1.1,0,2.21,4,80,360,0,3,-1.77,0.3,1,2.02,0.72,287,1,17
DOTUSDT,-1,2026-04-27 06:30,2026-04-29 05:15,1.231,1.247,TIMEOUT,188,-1.44,-0.72,0.89,0.65,1.79,1.3,1,379,477,0,0,1.59,-3.1,2.67,2.67,0.56,342,-1,6
BNBUSDT,-1,2026-05-02 01:00,2026-05-02 18:15,616.73,619,TIMEOUT,70,-0.508,-0.254,0.19,0.25,0.38,0.49,2,615,135,0,1,0.44,-0.08,1.02,0.55,0.16,86,-1,1
AVAXUSDT,-1,2026-05-02 06:00,2026-05-02 18:45,9.08,9.146,TIMEOUT,52,-0.867,-0.433,0.06,0.5,0.12,0.99,4,443,190,0,3,0.65,-0.53,1.02,0.61,0.2,104,-1,6
LTCUSDT,1,2026-05-07 13:30,2026-05-07 17:00,57.13,56.34,TIMEOUT,15,-1.523,-0.761,0.03,0.96,0.05,1.93,4,310,475,0,3,1.99,-0.34,0.78,2.63,0.29,55,1,13
ARBUSDT,1,2026-05-10 13:30,2026-05-10 20:45,0.1436,0.140728,SL,30,-2.14,-1.07,0.84,1.74,1.67,3.48,3,400,181,0,2,1.03,-0.8,1.17,1.25,0.74,52,1,13
TRXUSDT,1,2026-05-10 19:00,2026-05-12 02:45,0.35144,0.34867,TIMEOUT,128,-0.928,-0.464,0.17,0.61,0.33,1.23,2,987,55,0,1,4.33,-0.6,0.98,1.58,0.13,283,1,19
XRPUSDT,1,2026-05-11 17:00,2026-05-12 11:30,1.4689,1.4479,TIMEOUT,75,-1.57,-0.785,0.51,0.89,1.03,1.77,4,258,45,0,3,9.47,0.14,1.01,1.11,0.53,685,1,17
BTCUSDT,1,2026-05-13 10:00,2026-05-13 12:30,81070,80130.4,TIMEOUT,11,-1.299,-0.649,0.04,0.78,0.07,1.57,4,297,6,0,3,6.03,0.06,0.83,0.9,0.16,66,1,10
LTCUSDT,-1,2026-05-13 13:45,2026-05-14 14:30,57.18,57.81,TIMEOUT,100,-1.242,-0.621,0.83,0.59,1.66,1.17,1,87,17,0,0,5.77,-3.65,3.24,3.24,0.4,11,-1,13
NEARUSDT,1,2026-05-14 16:45,2026-05-14 19:45,1.613,1.58074,SL,13,-2.14,-1.07,0.09,1.05,0.19,2.11,3,805,119,0,2,1.54,-1.34,2.64,2.07,0.81,77,1,16
TRXUSDT,1,2026-05-16 16:45,2026-05-18 01:00,0.35433,0.35428,TIMEOUT,130,-0.154,-0.077,0.44,0.17,0.89,0.34,1,220,527,0,0,2.13,-3.61,3.08,3.08,0.15,151,1,16
DOTUSDT,-1,2026-05-17 23:30,2026-05-19 00:15,1.234,1.25868,SL,100,-2.14,-1.07,0.81,1.05,1.62,2.11,1,226,219,0,0,10.83,-3.66,23.44,23.44,0.69,232,-1,23
DOTUSDT,-1,2026-05-19 20:30,2026-05-20 15:15,1.229,1.25358,SL,76,-2.14,-1.07,0.45,1.02,0.9,2.03,2,406,63,0,1,17.32,0.19,0.38,0.74,0.46,411,-1,20
XRPUSDT,1,2026-05-25 14:00,2026-05-26 00:30,1.3594,1.3418,TIMEOUT,43,-1.435,-0.717,0.22,0.68,0.43,1.36,3,133,80,1,1,4.11,-0.6,0.6,1.47,0.21,165,1,14
AVAXUSDT,1,2026-05-26 12:00,2026-05-26 17:15,9.367,9.17966,SL,22,-2.14,-1.07,0.65,1.15,1.29,2.31,4,253,20,0,3,1.62,-0.55,1.02,2.17,0.43,4,1,12
XRPUSDT,1,2026-05-26 13:15,2026-05-26 18:30,1.3498,1.3298,TIMEOUT,22,-1.622,-0.811,0.57,0.87,1.13,1.73,2,226,8,0,1,0.58,0.06,0.66,1.06,0.26,258,1,13
IMXUSDT,1,2026-05-27 21:00,2026-05-27 21:30,0.1692,0.165816,SL,3,-2.14,-1.07,0.03,1.51,0.06,3.01,3,190,26,0,2,3.1,0.22,0.56,4.14,0.82,162,1,21
SOLUSDT,-1,2026-05-29 14:45,2026-05-29 15:30,81.3,82.926,SL,4,-2.14,-1.07,0.08,1.19,0.16,2.37,3,328,974,0,2,5.06,-0.47,6.05,3.84,0.51,163,-1,14
DOGEUSDT,-1,2026-05-29 14:45,2026-05-29 15:30,0.09884,0.100817,SL,4,-2.14,-1.07,0.06,1.17,0.12,2.35,3,310,112,0,2,5.65,0.23,3.61,3.38,0.52,163,-1,14
ADAUSDT,-1,2026-05-29 14:45,2026-05-29 15:30,0.2325,0.23715,SL,4,-2.14,-1.07,0.09,1.18,0.17,2.37,2,1340,1022,0,1,2.64,-0.18,2.64,5.06,0.55,141,-1,14
SUIUSDT,-1,2026-05-31 14:15,2026-05-31 21:45,0.876,0.89352,SL,31,-2.14,-1.07,0.59,1.26,1.18,2.51,1,463,623,0,0,3.16,-3.1,27.5,27.5,0.88,1,-1,14
APTUSDT,-1,2026-05-31 14:15,2026-05-31 21:45,0.9206,0.939012,SL,31,-2.14,-1.07,0.37,1.21,0.74,2.41,1,328,1194,0,0,3.11,-3.19,7.24,7.24,0.56,1,-1,14
1000PEPEUSDT,-1,2026-05-31 15:45,2026-05-31 23:00,0.003378,0.003446,SL,30,-2.14,-1.07,0.57,1.01,1.14,2.03,1,461,1186,0,0,9.16,-1.87,0.5,0.5,0.46,361,-1,15
DOGEUSDT,1,2026-06-13 11:15,2026-06-14 12:45,0.08788,0.08652,TIMEOUT,103,-1.688,-0.844,0.52,0.88,1.04,1.76,1,124,278,0,0,3.47,-2.6,1.74,1.74,0.32,122,1,11
ETHUSDT,1,2026-06-16 13:00,2026-06-16 14:30,1802.02,1765.9796,SL,7,-2.14,-1.07,0.2,1.11,0.39,2.21,2,297,152,0,1,-1.02,-0.37,1.1,2.74,0.59,58,1,13
FILUSDT,1,2026-06-17 01:30,2026-06-17 08:45,0.817,0.80066,SL,30,-2.14,-1.07,0.86,1.04,1.71,2.08,2,330,200,0,1,1.92,-0.97,1.48,0.82,0.89,108,1,1
OPUSDT,1,2026-06-17 02:30,2026-06-17 07:00,0.1104,0.108192,SL,19,-2.14,-1.07,0.18,1.04,0.36,2.08,3,440,182,0,2,1.62,-0.43,1.39,2,0.78,22,1,2
ARBUSDT,-1,2026-06-19 08:15,2026-06-19 14:30,0.08356,0.085231,SL,26,-2.14,-1.07,0.92,1.08,1.83,2.15,4,3,981,0,3,3.18,-0.08,1.46,0.76,0.7,222,-1,8
OPUSDT,-1,2026-06-20 14:45,2026-06-20 22:15,0.1013,0.103326,SL,31,-2.14,-1.07,0.79,1.53,1.58,3.06,4,136,397,0,3,1,-0.21,6.34,3.33,0.79,8,-1,14
1000PEPEUSDT,-1,2026-06-22 00:15,2026-06-22 01:15,0.0028103,0.002867,SL,5,-2.14,-1.07,0.02,1.18,0.05,2.36,4,320,999,0,3,1.33,0.08,1.43,0.66,0.48,170,-1,0
ETHUSDT,1,2026-06-22 08:15,2026-06-22 22:30,1745.62,1718.58,TIMEOUT,58,-1.689,-0.845,0.96,0.85,1.91,1.7,1,113,39,0,0,1.86,-0.94,0.84,0.84,0.36,84,1,8
OPUSDT,-1,2026-06-24 18:15,2026-06-24 19:00,0.0977,0.099654,SL,4,-2.14,-1.07,0.2,1.28,0.41,2.56,3,534,26,0,2,1.93,-0.35,0.74,0.47,1.59,55,-1,18
ADAUSDT,-1,2026-06-30 11:45,2026-07-01 02:30,0.1438,0.146676,SL,60,-2.14,-1.07,0.7,1.01,1.39,2.02,2,1290,13,0,1,1.39,-1.4,0.92,1.3,0.35,94,-1,11
FILUSDT,-1,2026-06-30 13:45,2026-06-30 19:30,0.714,0.72828,SL,24,-2.14,-1.07,0.28,1.4,0.56,2.8,4,685,145,0,3,7.39,-0.57,1.39,1.1,0.83,508,-1,13
BNBUSDT,1,2026-07-05 12:15,2026-07-06 11:30,584.42,580.91,TIMEOUT,94,-0.741,-0.37,0.81,0.69,1.61,1.38,1,281,163,0,0,7.55,-3.9,4.49,4.49,0.34,164,1,12
TRXUSDT,1,2026-07-05 12:15,2026-07-06 09:00,0.3274,0.32702,TIMEOUT,84,-0.256,-0.128,0.44,0.09,0.89,0.18,1,204,202,0,0,9.16,-5.59,6.62,6.62,0.11,133,1,12
FILUSDT,1,2026-07-06 01:15,2026-07-06 05:15,0.798,0.78204,SL,17,-2.14,-1.07,0.44,1.25,0.88,2.51,3,357,182,0,2,2.19,0.06,0.69,0.27,0.63,39,1,1
BTCUSDT,1,2026-07-06 17:00,2026-07-07 05:00,63827.3,62790.3,TIMEOUT,49,-1.765,-0.882,0.68,0.85,1.35,1.69,1,461,126,0,0,2.48,-2.7,0.61,0.61,0.54,21,1,17
OPUSDT,1,2026-07-11 18:15,2026-07-11 22:45,0.1059,0.103782,SL,19,-2.14,-1.07,0.61,1.04,1.23,2.08,3,221,28,1,1,13.07,-0.57,0.71,0.39,0.59,316,1,18
1000PEPEUSDT,1,2026-07-12 13:15,2026-07-13 03:00,0.0027774,0.002722,SL,56,-2.14,-1.07,0.93,1.08,1.87,2.16,1,196,408,0,0,10.87,-2.48,0.72,0.72,0.48,238,1,13
ARBUSDT,-1,2026-07-18 18:15,2026-07-20 00:15,0.0885,0.08996,TIMEOUT,121,-1.79,-0.895,0.59,0.99,1.19,1.99,4,481,151,0,3,2.4,-0.67,0.5,0.74,0.52,82,-1,18
APTUSDT,1,2026-07-22 17:00,2026-07-23 07:00,0.6256,0.613088,SL,57,-2.14,-1.07,0.62,1.02,1.23,2.03,1,122,189,0,0,3.04,-3.37,2.7,2.7,0.56,76,1,17
XRPUSDT,1,2026-07-22 17:15,2026-07-23 12:30,1.1452,1.122296,SL,78,-2.14,-1.07,0.25,1.06,0.51,2.12,4,187,9,0,3,0.79,0.15,1.88,0.85,0.4,45,1,17
FILUSDT,1,2026-08-02 03:00,2026-08-03 08:00,0.7118,0.7092,TIMEOUT,117,-0.505,-0.253,0.97,0.32,1.94,0.63,1,226,298,0,0,1.4,-2.01,0.35,0.35,0.38,4,1,3
FILUSDT,1,2026-08-03 15:00,2026-08-04 10:00,0.7224,0.7125,TIMEOUT,77,-1.51,-0.755,0.41,0.82,0.82,1.65,1,370,194,0,0,1.98,-0.97,0.44,0.44,0.49,8,1,15
FILUSDT,1,2026-08-05 21:00,2026-08-06 02:15,0.7226,0.708148,SL,22,-2.14,-1.07,0.03,1.14,0.07,2.28,3,586,33,0,2,0.47,-0.26,0.43,0.49,0.44,12,1,21
