symbol,S,time,pnl,exitType,fastCycleLen,entryVsZone,pullDepth
1000PEPEUSDT,-1,1770709500,1.9,TP,1,5.27,-2.58
1000PEPEUSDT,-1,1771695900,1.9,TP,1,4.12,-1.25
1000PEPEUSDT,-1,1771896600,1.9,TP,3,1.19,-0.52
1000PEPEUSDT,1,1773355500,1.9,TP,4,3.06,-0.78
1000PEPEUSDT,1,1776270600,1.9,TP,1,4.01,-1.64
1000PEPEUSDT,1,1776998700,1.9,TP,4,4.38,-0.29
1000PEPEUSDT,1,1777186800,1.9,TP,1,8.13,-1.32
1000PEPEUSDT,1,1778428800,1.9,TP,1,12.31,-3.37
1000PEPEUSDT,1,1779801300,-2.1,SL,4,0.64,0.5
1000PEPEUSDT,-1,1780242300,-2.1,SL,1,9.16,-1.87
1000PEPEUSDT,-1,1780310700,1.9,TP,3,8.92,0.34
1000PEPEUSDT,-1,1782087300,-2.1,SL,4,1.33,0.08
1000PEPEUSDT,-1,1782590400,1.9,TP,1,1.43,-1.75
1000PEPEUSDT,1,1783862100,-2.1,SL,1,10.87,-2.48
1000PEPEUSDT,1,1785771000,1.9,TP,1,2.28,-1.87
AVAXUSDT,1,1606927500,1.9,TP,3,2.03,0.43
AVAXUSDT,1,1608133500,1.9,TP,1,2.87,-3.19
AVAXUSDT,1,1608269400,1.9,TP,1,2.41,-2.07
AVAXUSDT,1,1610100000,1.9,TP,1,14.16,-2.01
AVAXUSDT,1,1610416800,1.9,TP,1,21.54,-2.57
AVAXUSDT,-1,1611952200,1.9,TP,3,2.75,-0.16
AVAXUSDT,-1,1614294000,-2.1,SL,1,15.68,-1.76
AVAXUSDT,1,1615470300,-2.1,SL,4,12.98,-0.56
AVAXUSDT,-1,1616614200,1.9,TP,1,0.25,-2.85
AVAXUSDT,1,1618339500,1.9,TP,2,5.81,0.17
AVAXUSDT,-1,1619053200,1.9,TP,4,9.86,0.08
AVAXUSDT,1,1620024300,1.9,TP,4,12.07,0.11
AVAXUSDT,1,1620994500,1.9,TP,4,1.02,-0.14
AVAXUSDT,-1,1621606500,1.9,TP,1,6.38,-2.8
AVAXUSDT,-1,1623335400,1.9,TP,2,11.72,-0.91
AVAXUSDT,1,1623902400,1.9,TP,1,9.08,-1.82
AVAXUSDT,1,1625540400,1.9,TP,1,4.13,-1.99
AVAXUSDT,-1,1626108300,1.9,TP,1,2.65,-2.12
AVAXUSDT,-1,1626610500,1.9,TP,1,3.14,-1.2
AVAXUSDT,1,1627083000,1.9,TP,1,22.47,-3.15
AVAXUSDT,1,1627259400,1.9,TP,1,25.32,-3.24
AVAXUSDT,1,1627394400,1.9,TP,3,15.79,0.25
AVAXUSDT,1,1628192700,1.9,TP,3,8.73,-0.02
AVAXUSDT,1,1628506800,1.9,TP,1,12.02,-3.67
AVAXUSDT,1,1629066600,1.9,TP,1,4.42,-2.24
AVAXUSDT,1,1630752300,-2.1,SL,2,0.4,0.32
AVAXUSDT,-1,1634300100,-2.1,SL,2,9.88,-0.68
AVAXUSDT,1,1636221600,1.9,TP,1,17.45,-1.29
AVAXUSDT,1,1636943400,1.9,TP,1,10.54,-3.33
AVAXUSDT,1,1637315100,-2.1,SL,1,7.69,-2.66
AVAXUSDT,-1,1639400400,1.9,TP,1,9.24,-2.08
AVAXUSDT,1,1640292300,-2.1,SL,2,2.64,-0.09
AVAXUSDT,-1,1640647800,1.9,TP,1,4.22,-1.93
AVAXUSDT,-1,1642715100,1.9,TP,1,4.44,-5.79
AVAXUSDT,1,1644197400,1.9,TP,1,2.3,-1.99
AVAXUSDT,-1,1646432100,1.9,TP,1,11.18,-2.66
AVAXUSDT,-1,1647264600,1.9,TP,1,0.66,-2.32
AVAXUSDT,1,1647621000,1.9,TP,1,7.22,-4.24
AVAXUSDT,-1,1649185200,1.9,TP,1,5.71,-2
AVAXUSDT,-1,1649633400,1.9,TP,1,1.7,-2.2
AVAXUSDT,-1,1650980700,1.9,TP,1,2.23,-3.68
AVAXUSDT,-1,1654745400,-2.1,SL,2,0.46,-0.06
AVAXUSDT,1,1657983600,1.9,TP,1,17.56,-3.35
AVAXUSDT,1,1658192400,1.9,TP,2,5.43,-0.01
AVAXUSDT,1,1658421900,-2.1,SL,1,3.03,-3.51
AVAXUSDT,-1,1658711700,1.9,TP,1,6.46,-3.35
AVAXUSDT,-1,1659573000,-2.1,SL,4,6.83,-0.37
AVAXUSDT,-1,1663516800,1.9,TP,1,4.05,-2.89
AVAXUSDT,-1,1663699500,-2.1,SL,3,0.17,-0.23
AVAXUSDT,1,1663990200,-1.219,TIMEOUT,3,1.43,0.18
AVAXUSDT,-1,1664642700,1.9,TP,1,1.98,-1.77
AVAXUSDT,1,1665017100,-2.1,SL,1,3.29,-2.26
AVAXUSDT,1,1666707300,1.9,TP,1,5.08,-4.21
AVAXUSDT,-1,1668176100,-2.1,SL,1,20.73,-4.93
AVAXUSDT,-1,1671475500,1.9,TP,1,2.55,-2.67
AVAXUSDT,-1,1671601500,1.9,TP,4,2.44,0.03
AVAXUSDT,-1,1672191900,1.9,TP,1,0.86,-1.24
AVAXUSDT,-1,1672540200,-0.137,TIMEOUT,4,4.4,-0.84
AVAXUSDT,1,1673812800,1.9,TP,3,2.62,-0.09
AVAXUSDT,-1,1676241000,1.9,TP,1,0.1,-1.86
AVAXUSDT,-1,1677955500,1.9,TP,1,15.19,-1.4
AVAXUSDT,-1,1678537800,1.9,TP,1,2.03,-0.69
AVAXUSDT,-1,1679514300,-2.1,SL,1,3.86,-3.27
AVAXUSDT,-1,1682887500,1.9,TP,1,4.35,-2.16
AVAXUSDT,1,1685309400,1.9,TP,1,2.95,-1.41
AVAXUSDT,-1,1686340800,1.9,TP,1,2.48,-2.73
AVAXUSDT,-1,1686775500,-2.1,SL,1,3.42,-3.74
AVAXUSDT,1,1687662900,1.9,TP,1,3.84,-3.59
AVAXUSDT,1,1688337000,1.9,TP,3,1.06,-1.07
AVAXUSDT,-1,1692111600,1.9,TP,1,14.69,-0.61
AVAXUSDT,-1,1692595800,1.9,TP,4,18.47,-0.08
AVAXUSDT,1,1693228500,1.9,TP,1,4.24,-2.09
AVAXUSDT,-1,1694095200,-2.1,SL,2,1.32,-0.17
AVAXUSDT,-1,1694784600,-2.1,SL,4,2.99,-0.19
AVAXUSDT,1,1695886200,1.9,TP,1,0.42,-2.9
AVAXUSDT,1,1698287400,1.9,TP,1,2.11,-2.61
AVAXUSDT,1,1698864300,1.9,TP,1,0.86,-3.44
AVAXUSDT,-1,1700922600,-2.1,SL,4,1.29,0.15
AVAXUSDT,1,1703526300,-2.1,SL,4,4.77,-0.16
AVAXUSDT,1,1704921300,1.9,TP,1,0.92,-2.93
AVAXUSDT,-1,1705886100,1.9,TP,1,14.78,-2.4
AVAXUSDT,1,1707902100,1.9,TP,1,1.82,-4.69
AVAXUSDT,-1,1708374600,1.9,TP,3,4.7,-0.32
AVAXUSDT,-1,1708644600,1.9,TP,1,14.63,-1.58
AVAXUSDT,1,1709548200,-2.1,SL,3,2.32,0.1
AVAXUSDT,-1,1709740800,-2.1,SL,3,4.48,0.16
AVAXUSDT,-1,1711844100,-2.1,SL,3,3.65,0.32
AVAXUSDT,-1,1711952100,-2.1,SL,1,2.03,-2.51
AVAXUSDT,-1,1713204900,1.9,TP,1,0.2,-2.25
AVAXUSDT,1,1713942000,-2.1,SL,3,5.1,-0.39
AVAXUSDT,-1,1715355900,1.9,TP,1,5.36,-1.78
AVAXUSDT,1,1717773300,-2.1,SL,4,2.71,0.48
AVAXUSDT,-1,1718379000,1.9,TP,1,4.49,-2.46
AVAXUSDT,1,1719480600,1.9,TP,1,7.33,-3.69
AVAXUSDT,-1,1720471500,1.9,TP,1,6.33,-1.46
AVAXUSDT,-1,1722605400,1.9,TP,3,0.31,1.3
AVAXUSDT,1,1724112900,1.9,TP,1,5.11,-3.51
AVAXUSDT,-1,1724960700,1.9,TP,1,14.47,-2.14
AVAXUSDT,1,1726171200,1.9,TP,4,0.01,0.28
AVAXUSDT,1,1726930800,-2.1,SL,3,1.68,0.32
AVAXUSDT,-1,1729829700,-2.1,SL,1,12.12,-3.5
AVAXUSDT,-1,1730504700,1.9,TP,2,0.59,-0.19
AVAXUSDT,1,1732514400,1.9,TP,1,19.68,-2.13
AVAXUSDT,1,1732682700,1.9,TP,2,16.91,-0.16
AVAXUSDT,-1,1734475500,1.9,TP,1,3.02,-1.85
AVAXUSDT,-1,1734787800,1.9,TP,1,20.65,-2.53
AVAXUSDT,-1,1735484400,1.9,TP,1,4.4,-2.09
AVAXUSDT,-1,1735609500,-2.1,SL,1,7.88,-1.69
AVAXUSDT,-1,1735712100,-2.1,SL,4,5.92,-0.11
AVAXUSDT,-1,1737408600,1.9,TP,3,0.19,-0.7
AVAXUSDT,-1,1737600300,1.9,TP,1,1.37,-1.89
AVAXUSDT,-1,1737768600,-2.1,SL,4,1.8,0.22
AVAXUSDT,1,1740225600,1.9,TP,1,14.26,-1.65
AVAXUSDT,-1,1740601800,-2.1,SL,4,4.91,0.08
AVAXUSDT,-1,1740690900,1.9,TP,2,4.12,-0.61
AVAXUSDT,-1,1741516200,1.9,TP,1,10.78,-2.26
AVAXUSDT,1,1741968000,1.9,TP,4,12.6,-0.31
AVAXUSDT,1,1742252400,-2.1,SL,4,1.03,0.3
AVAXUSDT,-1,1744995600,-1.952,TIMEOUT,2,14.95,-0.14
AVAXUSDT,1,1745326800,1.9,TP,1,4.63,-2.5
AVAXUSDT,1,1745598600,-2.1,SL,2,3.16,-0.78
AVAXUSDT,1,1745716500,-2.1,SL,3,3.31,-0.56
AVAXUSDT,-1,1746173700,1.9,TP,1,2.14,-2.06
AVAXUSDT,1,1747153800,1.9,TP,1,4.28,-1.97
AVAXUSDT,-1,1748867400,-2.1,SL,3,1.48,0.39
AVAXUSDT,1,1749402900,1.9,TP,1,11.12,-2.07
AVAXUSDT,1,1749475800,1.9,TP,4,7.91,-0.25
AVAXUSDT,-1,1756685700,-2.1,SL,2,0.27,-3.64
AVAXUSDT,1,1757726100,1.9,TP,2,21.37,0.23
AVAXUSDT,1,1758149100,1.9,TP,1,6.58,-4.58
AVAXUSDT,1,1759510800,-2.1,SL,3,1.59,-1.18
AVAXUSDT,-1,1760866200,-2.1,SL,3,15.61,0.16
AVAXUSDT,-1,1761089400,1.9,TP,1,14.91,-3.24
AVAXUSDT,1,1761466500,1.9,TP,1,1.95,-2.4
AVAXUSDT,-1,1761822000,1.9,TP,1,7.45,-1.77
AVAXUSDT,-1,1763055000,1.9,TP,1,1,-2.95
AVAXUSDT,-1,1763400600,1.9,TP,1,0.26,-2.1
AVAXUSDT,-1,1765698300,1.9,TP,2,0.22,-0.35
AVAXUSDT,1,1766827800,1.9,TP,4,6.47,-0.3
AVAXUSDT,1,1766973600,1.9,TP,1,1.32,-3.29
AVAXUSDT,-1,1767198600,-0.945,TIMEOUT,1,8.58,-3.19
AVAXUSDT,1,1773352800,1.9,TP,1,7.79,-1.75
AVAXUSDT,-1,1777701600,-0.827,TIMEOUT,4,0.65,-0.53
AVAXUSDT,1,1778253300,1.9,TP,1,10.64,-1
AVAXUSDT,1,1779796800,-2.1,SL,4,1.62,-0.55
AVAXUSDT,-1,1780976700,1.9,TP,2,1.99,-0.31
AVAXUSDT,-1,1781442900,1.9,TP,1,2.29,-2.34
AVAXUSDT,1,1782246600,1.9,TP,1,1.23,-1.45
AVAXUSDT,-1,1785571200,1.9,TP,1,2.12,-2.2
AVAXUSDT,1,1785771900,1.9,TP,1,2.61,-0.67
TONUSDT,1,1709547300,1.9,TP,2,-0.92,0.26
TONUSDT,1,1710929700,1.9,TP,3,3.95,-1
TONUSDT,-1,1711701000,-2.1,SL,3,2.96,0.43
TONUSDT,1,1712558700,1.9,TP,1,2.64,-2.61
TONUSDT,-1,1713360600,1.9,TP,4,9.57,-0.57
TONUSDT,1,1714914900,1.9,TP,1,12.57,-2.05
TONUSDT,-1,1715837400,-2.1,SL,1,3.55,-3.81
TONUSDT,-1,1716471900,1.9,TP,1,1.89,-2.41
TONUSDT,-1,1718076600,1.9,TP,1,3.79,-2.49
TONUSDT,1,1718559000,-2.1,SL,3,1.11,-0.35
TONUSDT,-1,1721523600,1.9,TP,2,3.59,-0.15
TONUSDT,-1,1721864700,1.9,TP,1,2.82,-1.3
TONUSDT,-1,1722048300,1.9,TP,4,0.87,0.29
TONUSDT,1,1722384000,1.9,TP,4,3.35,0.11
TONUSDT,1,1729085400,-1.544,TIMEOUT,2,-1.27,-0.08
TONUSDT,-1,1730579400,1.9,TP,2,7.86,-0.14
TONUSDT,1,1731370500,1.9,TP,3,14.73,-0.07
TONUSDT,1,1731455100,-2.1,SL,4,17.3,-0.04
TONUSDT,1,1731566700,-2.1,SL,2,16.16,0.45
TONUSDT,1,1731954600,1.9,TP,4,3.96,0.19
TONUSDT,-1,1734787800,1.9,TP,1,2.28,-2.4
TONUSDT,-1,1738648800,1.9,TP,1,3.03,-2.05
TONUSDT,-1,1739430900,-2.1,SL,1,0.72,-1.91
TONUSDT,-1,1740841200,-2.1,SL,4,7.12,-0.82
TONUSDT,-1,1741630500,1.9,TP,1,2.88,-2.67
TONUSDT,-1,1743964200,1.9,TP,1,12.48,-3.6
TONUSDT,1,1745131500,1.9,TP,4,2.83,0.11
TONUSDT,-1,1747602000,1.9,TP,2,4.17,-0.05
TONUSDT,-1,1748272500,-1.275,TIMEOUT,4,3.06,-0.17
TONUSDT,-1,1749907800,-2.1,SL,1,4.94,-4.8
TONUSDT,1,1754083800,-2.1,SL,3,4.29,-0.15
TONUSDT,1,1754940600,1.9,TP,3,4.58,-0.15
TONUSDT,-1,1755485100,1.9,TP,1,5.07,-3.88
TONUSDT,-1,1758767400,1.9,TP,4,2.09,-0.58
TONUSDT,-1,1759149000,-2.1,SL,3,2.27,-1.65
TONUSDT,1,1759510800,-2.1,SL,2,2.04,-1.47
TONUSDT,1,1759766400,-1.766,TIMEOUT,4,2.07,-0.36
TONUSDT,-1,1760536800,1.9,TP,3,1.77,-0.37
TONUSDT,-1,1763916300,1.9,TP,1,6.68,-1.9
TONUSDT,-1,1764549000,1.9,TP,1,3.85,-5.31
TONUSDT,-1,1768104000,-1.708,TIMEOUT,4,2.54,-0.79
TONUSDT,-1,1768779900,1.9,TP,1,5.68,-5.42
TONUSDT,-1,1769358600,-2.1,SL,1,2.3,-2.81
TONUSDT,-1,1774798200,-0.808,TIMEOUT,1,1.34,-1.7
TONUSDT,-1,1774888200,-1.183,TIMEOUT,4,3.42,-0.47
TONUSDT,1,1778223600,1.9,TP,2,24.5,0.04
TONUSDT,-1,1778631300,1.9,TP,4,1.81,-0.17
TRXUSDT,-1,1607625900,1.9,TP,3,12.49,-0.32
TRXUSDT,1,1608127200,1.9,TP,1,6.52,-5.76
TRXUSDT,1,1609084800,1.9,TP,1,3.38,-2.87
TRXUSDT,1,1610183700,1.9,TP,1,12.26,-2.32
TRXUSDT,1,1610793000,1.9,TP,2,3.92,-0.45
TRXUSDT,1,1610964900,1.9,TP,4,1.42,-0.75
TRXUSDT,1,1613059200,1.9,TP,4,4.23,-1.11
TRXUSDT,-1,1613512800,-2.1,SL,3,11.2,-0.12
TRXUSDT,-1,1614480300,1.9,TP,1,1.38,-2.58
TRXUSDT,1,1616140800,1.9,TP,3,14.54,-1.32
TRXUSDT,-1,1616619600,1.9,TP,1,1.93,-1.38
TRXUSDT,-1,1619328600,1.9,TP,3,44.58,0
TRXUSDT,1,1620013500,1.9,TP,4,5.65,-0.21
TRXUSDT,-1,1620671400,1.9,TP,1,2.03,-2.15
TRXUSDT,-1,1621069200,1.9,TP,2,6.9,-0.18
TRXUSDT,-1,1621188000,1.9,TP,2,2.13,-0.69
TRXUSDT,-1,1621389600,1.9,TP,1,1.22,-2.8
TRXUSDT,-1,1621610100,1.9,TP,1,17.52,-2.68
TRXUSDT,-1,1623088800,1.9,TP,1,6.55,-2.75
TRXUSDT,-1,1626090300,1.9,TP,1,3.78,-2.18
TRXUSDT,-1,1626630300,1.9,TP,2,1.46,0.06
TRXUSDT,1,1627083000,1.9,TP,1,3.12,-3.25
TRXUSDT,1,1627678800,1.9,TP,1,0.53,-3.04
TRXUSDT,1,1628076600,1.9,TP,1,5.12,-2.43
TRXUSDT,1,1628838900,-2.1,SL,1,19.18,-2.68
TRXUSDT,-1,1629956700,1.9,TP,1,3.87,-2.02
TRXUSDT,1,1630357200,-2.1,SL,3,0.79,-0.41
TRXUSDT,-1,1631263500,1.9,TP,1,2.89,-2.57
TRXUSDT,1,1631596500,1.9,TP,1,13.89,-1.49
TRXUSDT,1,1631852100,-2.1,SL,4,26.25,-0.87
TRXUSDT,1,1633529700,-2.1,SL,1,8.71,-1.62
TRXUSDT,1,1634481000,-2.1,SL,4,3.53,-0.66
TRXUSDT,-1,1637913600,1.9,TP,1,3.57,-3.39
TRXUSDT,-1,1638066600,-2.1,SL,1,3.09,-4.09
TRXUSDT,1,1639142100,-2.1,SL,3,0.67,-0.15
TRXUSDT,-1,1639575900,1.9,TP,1,3.69,-2.15
TRXUSDT,1,1643396400,1.9,TP,2,0.9,0.48
TRXUSDT,1,1643940000,1.9,TP,1,2.73,-2.04
TRXUSDT,1,1644415200,1.9,TP,3,10.1,-0.46
TRXUSDT,1,1647626400,1.9,TP,1,0.93,-1.94
TRXUSDT,-1,1649631600,1.9,TP,1,6.66,-3.46
TRXUSDT,1,1650537000,1.9,TP,1,13.16,-1.99
TRXUSDT,-1,1650983400,1.9,TP,1,1.03,-4.22
TRXUSDT,1,1651383000,1.9,TP,1,4.73,-3.4
TRXUSDT,1,1653878700,-2.1,SL,1,5.82,-3
TRXUSDT,-1,1654672500,1.9,TP,2,1.9,0.13
TRXUSDT,1,1655778600,1.9,TP,1,1.75,-0.47
TRXUSDT,1,1656036900,1.9,TP,4,3.44,-1.06
TRXUSDT,1,1657206000,1.9,TP,1,3.09,-2.42
TRXUSDT,1,1657985400,1.9,TP,1,10.01,-1.7
TRXUSDT,1,1658121300,1.9,TP,1,1.88,-3.34
TRXUSDT,-1,1658710800,1.9,TP,1,4.57,-4.24
TRXUSDT,1,1659191400,-2.1,SL,3,2.05,-0.12
TRXUSDT,1,1659941100,-1.424,TIMEOUT,1,2.08,-1.6
TRXUSDT,1,1660353300,-1.795,TIMEOUT,1,5.42,-3.02
TRXUSDT,-1,1660740300,1.9,TP,1,5.86,-3.34
TRXUSDT,-1,1661171400,-2.1,SL,4,3.03,-0.59
TRXUSDT,-1,1661725800,1.9,TP,1,1.5,-1.22
TRXUSDT,-1,1662380100,-1.214,TIMEOUT,4,2.01,0.38
TRXUSDT,-1,1664299800,-1.234,TIMEOUT,1,1.55,-4.15
TRXUSDT,1,1665331200,1.9,TP,3,-1.09,0.28
TRXUSDT,-1,1666527300,-0.931,TIMEOUT,4,3.63,0.32
TRXUSDT,-1,1668024000,1.9,TP,1,2.48,-1.33
TRXUSDT,-1,1668182400,1.9,TP,1,3.33,-1.78
TRXUSDT,1,1671180300,-1.165,TIMEOUT,2,-1.27,1.72
TRXUSDT,1,1674990000,-2.1,SL,2,1.86,0.13
TRXUSDT,1,1675755000,1.9,TP,4,0.15,0.43
TRXUSDT,1,1676323800,1.9,TP,1,0.94,-0.96
TRXUSDT,-1,1677249900,1.9,TP,1,5.67,-1.3
TRXUSDT,1,1680035400,1.9,TP,4,0.45,-0.03
TRXUSDT,1,1680577200,-0.766,TIMEOUT,4,2.8,-1.27
TRXUSDT,1,1683036000,1.9,TP,2,6.08,-1.97
TRXUSDT,1,1684123200,1.9,TP,1,1.02,-0.81
TRXUSDT,1,1685027700,-0.708,TIMEOUT,3,0.51,0.45
TRXUSDT,-1,1685066400,1.9,TP,4,1.78,-0.38
TRXUSDT,-1,1686336300,1.9,TP,1,6.79,-5.64
TRXUSDT,1,1687675500,1.9,TP,2,2.11,-0.23
TRXUSDT,1,1688614200,-0.731,TIMEOUT,1,4.25,-2.61
TRXUSDT,1,1688733000,1.9,TP,1,2.01,-2.17
TRXUSDT,-1,1691331300,0.095,TIMEOUT,2,1.94,0.14
TRXUSDT,1,1692032400,-0.616,TIMEOUT,2,2.56,-0.54
TRXUSDT,1,1692752400,1.9,TP,1,3.5,-1.58
TRXUSDT,-1,1694429100,-0.948,TIMEOUT,1,4.79,-2.14
TRXUSDT,1,1695906000,1.9,TP,1,1.16,-2.05
TRXUSDT,1,1698670800,1.9,TP,4,2.5,-0.74
TRXUSDT,1,1701572400,1.9,TP,4,0.39,0.24
TRXUSDT,1,1701826200,1.9,TP,3,-1.53,0.08
TRXUSDT,1,1701999900,1.9,TP,1,4.83,-1.53
TRXUSDT,-1,1702856700,1.9,TP,1,1.52,-3.17
TRXUSDT,1,1703324700,1.9,TP,1,4.66,-2.87
TRXUSDT,-1,1704420000,1.9,TP,1,4.83,-2.36
TRXUSDT,-1,1704670200,-1.417,TIMEOUT,1,4.93,-3.4
TRXUSDT,-1,1704804300,-1.018,TIMEOUT,4,2.72,-3.39
TRXUSDT,-1,1706000400,-0.453,TIMEOUT,1,5.94,-4
TRXUSDT,-1,1706587200,-0.385,TIMEOUT,3,4.44,-0.67
TRXUSDT,-1,1710221400,1.9,TP,1,0.44,-0.98
TRXUSDT,-1,1710603000,0.185,TIMEOUT,1,9.53,-1.35
TRXUSDT,-1,1710766800,1.9,TP,1,15.07,-3.22
TRXUSDT,1,1711382400,-0.391,TIMEOUT,1,6.84,-3.12
TRXUSDT,-1,1714486500,-0.61,TIMEOUT,3,3.47,1.33
TRXUSDT,1,1714747500,-0.368,TIMEOUT,1,9.31,-2.03
TRXUSDT,-1,1714996800,-0.595,TIMEOUT,1,11.31,-4.71
TRXUSDT,-1,1715832900,1.9,TP,1,5.94,-4.47
TRXUSDT,1,1717455600,0.225,TIMEOUT,3,-0.67,0.05
TRXUSDT,1,1719828000,1.9,TP,1,14.34,-2.12
TRXUSDT,-1,1720143900,1.9,TP,1,6.59,-1.83
TRXUSDT,1,1724584500,1.9,TP,1,1.31,-1.55
TRXUSDT,-1,1725615000,1.9,TP,3,0.78,0.36
TRXUSDT,-1,1727794800,-0.502,TIMEOUT,1,1.87,-5.27
TRXUSDT,1,1728648000,-0.194,TIMEOUT,1,0.96,-2.26
TRXUSDT,1,1728713700,0.59,TIMEOUT,1,5.73,-3.51
TRXUSDT,1,1729731600,1.9,TP,1,6.7,-3.17
TRXUSDT,-1,1730733300,1.9,TP,1,15.88,-2.33
TRXUSDT,1,1731302100,1.9,TP,4,2.02,1.13
TRXUSDT,1,1731566700,1.9,TP,3,-1.11,-0.02
TRXUSDT,1,1731888900,1.9,TP,1,14.12,-3.43
TRXUSDT,-1,1732544100,1.9,TP,1,5.42,-4.99
TRXUSDT,1,1733042700,1.9,TP,1,5.67,-3.94
TRXUSDT,1,1733160600,1.9,TP,4,3.63,0.12
TRXUSDT,-1,1733639400,1.9,TP,1,3.7,-0.65
TRXUSDT,-1,1734786900,-2.1,SL,1,4.34,-4.41
TRXUSDT,-1,1738092600,1.9,TP,1,5.37,-1.77
TRXUSDT,-1,1738646100,-2.1,SL,1,30.37,-5.37
TRXUSDT,1,1740067200,1.9,TP,1,3.77,-2.52
TRXUSDT,-1,1740707100,1.9,TP,1,3.6,-5.13
TRXUSDT,1,1740923100,1.9,TP,1,4.16,-2.69
TRXUSDT,-1,1741941000,-0.622,TIMEOUT,1,43.17,-3.33
TRXUSDT,1,1742494500,-1.169,TIMEOUT,1,2.37,-1.46
TRXUSDT,1,1744222500,1.9,TP,1,3.24,-3.23
TRXUSDT,1,1744383600,1.9,TP,1,2.23,-1.21
TRXUSDT,-1,1744944300,1.9,TP,1,18.34,-3.12
TRXUSDT,1,1745268300,-0.954,TIMEOUT,1,1.84,-2.25
TRXUSDT,-1,1745933400,0.148,TIMEOUT,3,1.97,-0.56
TRXUSDT,1,1748511900,-1.344,TIMEOUT,4,1.28,0.2
TRXUSDT,1,1749494700,1.9,TP,1,21.71,-2.29
TRXUSDT,1,1750078800,-2.1,SL,1,3.2,-2.21
TRXUSDT,-1,1750443300,-0.83,TIMEOUT,4,6.66,-0.52
TRXUSDT,1,1751059800,-0.056,TIMEOUT,1,1.58,-0.88
TRXUSDT,1,1752411600,-0.641,TIMEOUT,1,0.88,-2.04
TRXUSDT,-1,1753284600,1.9,TP,1,0.27,-0.21
TRXUSDT,1,1754791200,-0.242,TIMEOUT,1,11.53,-3.7
TRXUSDT,1,1754898300,1.9,TP,2,15.81,-0.63
TRXUSDT,-1,1755656100,-1.363,TIMEOUT,4,3.18,0.17
TRXUSDT,1,1756385100,-1.144,TIMEOUT,3,1.61,0.09
TRXUSDT,1,1757400300,1.9,TP,1,1.19,-3.48
TRXUSDT,1,1757917800,-1.428,TIMEOUT,3,-1.17,0.33
TRXUSDT,-1,1759239900,-0.874,TIMEOUT,1,4.7,-3.93
TRXUSDT,-1,1761633900,1.9,TP,4,1.57,-1
TRXUSDT,-1,1764030600,-0.264,TIMEOUT,1,4.79,-1.74
TRXUSDT,1,1764510300,-1.289,TIMEOUT,1,4.55,-2.4
TRXUSDT,1,1764853200,1.9,TP,1,0.97,-1.71
TRXUSDT,-1,1765197000,1.9,TP,1,3.36,-2.32
TRXUSDT,-1,1765343700,-0.239,TIMEOUT,1,6.73,-4.1
TRXUSDT,-1,1765527300,1.9,TP,1,7.49,-4.13
TRXUSDT,-1,1766754900,-0.495,TIMEOUT,1,3.22,-1.58
TRXUSDT,1,1768463100,1.9,TP,3,1.59,-0.75
TRXUSDT,-1,1769754600,-1.208,TIMEOUT,1,6.91,-2.96
TRXUSDT,1,1770933600,-0.644,TIMEOUT,1,5.58,-3.24
TRXUSDT,1,1771005600,0.529,TIMEOUT,1,0.13,-2.28
TRXUSDT,1,1773425700,1.9,TP,1,8.39,-2.64
TRXUSDT,1,1773734400,1.9,TP,1,2.15,-4.7
TRXUSDT,1,1774185300,-0.458,TIMEOUT,1,4.2,-1.76
TRXUSDT,1,1775930400,0.022,TIMEOUT,1,4.77,-3.48
TRXUSDT,1,1776159000,1.9,TP,4,8.16,-0.52
TRXUSDT,1,1776350700,-0.76,TIMEOUT,4,9.78,-0.61
TRXUSDT,1,1776451500,1.9,TP,1,11.16,-3.05
TRXUSDT,1,1778439600,-0.888,TIMEOUT,2,4.33,-0.6
TRXUSDT,1,1778949900,-0.114,TIMEOUT,1,2.13,-3.61
TRXUSDT,1,1779267600,1.9,TP,3,1.42,-1.15
TRXUSDT,1,1783253700,-0.216,TIMEOUT,1,9.16,-5.59
TRXUSDT,1,1784634300,0.184,TIMEOUT,1,1.99,-1.79
NEARUSDT,1,1606252500,1.9,TP,2,2.11,0.06
NEARUSDT,1,1606698000,-2.1,SL,1,7.43,-6.09
NEARUSDT,1,1606889700,1.9,TP,1,6.14,-2.42
NEARUSDT,-1,1607617800,1.9,TP,2,1.29,-0.01
NEARUSDT,1,1607926500,1.9,TP,1,2.36,-1.53
NEARUSDT,1,1609034400,1.9,TP,1,5.67,-2.68
NEARUSDT,1,1609290000,1.9,TP,1,4.22,-3.79
NEARUSDT,-1,1610487900,1.9,TP,1,2.28,-0.52
NEARUSDT,-1,1611909900,1.9,TP,2,0.36,1.27
NEARUSDT,-1,1616018400,-2.1,SL,2,18.74,0.21
NEARUSDT,1,1617899400,-2.1,SL,1,6.4,-3.23
NEARUSDT,1,1618057800,-2.1,SL,4,9.44,0.48
NEARUSDT,-1,1619141400,1.9,TP,1,6.32,-2.88
NEARUSDT,-1,1620670500,1.9,TP,1,4.39,-2.1
NEARUSDT,-1,1621603800,1.9,TP,2,29.8,0.38
NEARUSDT,-1,1623094200,1.9,TP,2,0.55,-0.18
NEARUSDT,1,1625097600,-2.1,SL,3,4.93,0.12
NEARUSDT,1,1627083900,1.9,TP,1,16.37,-2.8
